T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
1657, 238, 793, 753, 79030, -60620, 34860
1677, 306, 795, 681, 98840, -54320, 50750
1697, 233, 798, 599, 98140, -59080, 46550
1717, 187, 782, 551, 77700, -36680, 17150
1737, 246, 726, 513, 21490, -6370, -16660
1757, 253, 694, 547, 2100, -4270, -22190
1777, 253, 746, 602, -6020, 3010, -36330
1797, 343, 693, 606, -2730, -11970, -32060
1817, 345, 743, 638, 3430, -21280, -30030
1837, 330, 775, 696, 13090, -23310, -36330
1857, 295, 687, 497, 9240, -17360, -43750
1877, 240, 731, 567, 17640, -840, -33460
1897, 264, 732, 599, 14770, 1680, -23450
1917, 324, 753, 673, 15820, -7630, -15610
1937, 432, 718, 667, 18480, 14420, -45010
1957, 423, 711, 628, 30590, 47320, -79660
1977, 349, 731, 608, 35560, 52010, -83720
1997, 353, 776, 628, 31920, 35490, -62580
2017, 232, 722, 599, 40320, 25060, -51730
2037, 103, 692, 468, 52150, 38990, -70770
2057, 96, 731, 433, 53410, 54390, -106750
2077, 17, 745, 415, 41020, 54810, -120120
2097, -111, 778, 394, 40740, 52500, -121100
2117, -171, 809, 369, 42140, 45640, -119420
2137, 182, 1442, 851, 69440, 43190, -125650
2157, -235, 767, 343, 67130, 52150, -114100
2177, -363, 845, 331, 5670, 40950, -85890
2197, -350, 859, 336, 14420, 39900, -88900
2217, -457, 828, 257, 17010, 43470, -87780
2237, -404, 831, 276, 13790, 47880, -91420
2257, -517, 807, 250, 9310, 41160, -79660
2277, -484, 861, 292, -4060, 39340, -69230
2297, -529, 863, 378, -15050, 34020, -56420
2317, -509, 846, 343, -19250, 31990, -49770
2337, -487, 865, 371, -13650, 30520, -47110
2357, -458, 877, 390, -16870, 27370, -34440
2377, -435, 852, 412, -19180, 12670, -14560
2397, -462, 862, 381, -15750, 4970, -7210
2417, -459, 857, 368, -11270, 7770, -13370
2437, -470, 820, 377, -9870, 13230, -17360
2457, -477, 868, 339, -13230, 18830, -16170
2477, -494, 782, 372, -9870, 22540, -22750
2497, -413, 792, 413, -16590, 14350, -7490
2517, -509, 767, 346, -17500, 14630, -9310
2537, -518, 790, 302, -16590, 19600, -17150
2557, -532, 758, 321, -17850, 23030, -24500
2577, -519, 783, 384, -24570, 27930, -23940
2597, -555, 807, 430, -24990, 33600, -31500
2617, -536, 815, 427, -24360, 35770, -37030
2637, -632, 747, 340, -28070, 30240, -29610
2657, -587, 763, 433, -30730, 23240, -19670
2677, -480, 758, 508, -36330, 22190, -10220
2697, -501, 745, 515, -26040, 32410, -14210
2717, -599, 756, 423, -16940, 36750, -24710
2737, -594, 747, 392, -11060, 31080, -31150
2757, -594, 746, 447, -17920, 29190, -22400
2777, -500, 705, 567, -27720, 36260, -19810
2797, -487, 729, 556, -29750, 41440, -19460
2817, -573, 710, 454, -17990, 30240, -26250
2837, -681, 604, 396, -6580, 18060, -30030
2857, -673, 657, 376, -10920, 17570, -26810
2877, -718, 633, 325, -9310, 23590, -36890
2897, -678, 633, 355, -8470, 31360, -46340
2917, -735, 610, 381, -10990, 30590, -43260
2937, -794, 583, 341, -19670, 24360, -30310
2957, -703, 592, 338, -25970, 17710, -20930
2977, -703, 570, 309, -29540, 20790, -20300
2997, -641, 593, 415, -32760, 25340, -21000
3017, -637, 551, 430, -42280, 34020, -22610
3037, -686, 566, 325, -45220, 40530, -28140
3057, -718, 599, 306, -37170, 37030, -39480
3077, -646, 637, 437, -39060, 42700, -48160
3097, -581, 606, 504, -42980, 56910, -55580
3117, -629, 559, 462, -39130, 57960, -58870
3137, -749, 499, 320, -29890, 45360, -59360
3157, -813, 449, 232, -23380, 32480, -60270
3177, -873, 466, 331, -28280, 24640, -53900
3197, -709, 381, 340, -38290, 30940, -53480
3217, -694, 311, 346, -47390, 28280, -53480
3237, -687, 281, 320, -50120, 23730, -49000
3257, -697, 328, 406, -56140, 19250, -24990
3277, -679, 304, 154, -48440, 67830, -19320
3297, -422, -292, -273, -8260, 109620, -23240
3317, -436, -228, -355, 93870, -231420, -38360
3337, -818, 595, 349, 318430, -456750, -234150
3357, -77, -17, -535, 551810, -463400, -471240
3377, -359, -26, -426, 949270, -493010, -210350
3397, -599, -60, -615, 972020, 55510, -224910
3417, -946, 16, -647, 894390, 493010, -415100
3437, -838, 154, -791, 955010, 854490, -577850
3457, -646, 135, -625, 1148070, 975660, -689220
3477, -1116, -757, -739, 952560, 1265740, -227360
3497, -1998, -1998, -1878, 151060, 1587880, 132860
3517, -1760, -1998, -1997, -212240, 873600, 726180
3537, -970, -936, -432, 357350, 530460, 650580
3557, -402, -432, -273, 393540, 616420, 497840
3577, -483, -259, -309, 331660, 292320, 801080
3597, -786, -533, -393, 229950, 356650, 985110
3617, -689, -677, -721, 147700, 408380, 872760
3637, -974, -818, -888, 333900, 591780, 547680
3657, -1141, -696, -1126, 702660, 823410, 90230
3677, -947, -457, -712, 1087240, 969220, -261310
3697, -1235, -1404, -818, 879340, 1179570, -160650
3717, -1655, -1998, -1262, -54670, 1406720, 144410
3737, -1057, -1786, -1173, -361900, 1072330, 306040
3757, -659, -879, -653, 405930, 279580, 404670
3777, -443, -498, -364, 837760, 119980, 276290
3797, -483, -528, -349, 632240, 296240, 218260
3817, -529, -599, -418, 391580, 451640, 219590
3837, -564, -612, -414, 338310, 501200, 171080
3857, -517, -578, -426, 446740, 437500, 138880
3877, -530, -615, -481, 562170, 369040, 87640
3897, -515, -598, -403, 588840, 396060, 29400
3917, -478, -568, -195, 451570, 506730, 36890
3937, -635, -748, -298, 87710, 598500, 156870
3957, -913, -1226, -695, -242760, 422450, 436450
3977, -818, -1252, -797, -132160, 71610, 569240
3997, -623, -852, -592, 293720, -61950, 325150
4017, -421, -516, -318, 553420, 53200, 3500
4037, -272, -329, -119, 506660, 196210, -125650
4057, -278, -319, -104, 243530, 306600, -54810
4077, -348, -394, -195, -39970, 331730, 117390
4097, -381, -429, -214, -164010, 270620, 236180
4117, -393, -476, -251, -118860, 180880, 242620
4137, -416, -491, -259, -27440, 127750, 159180
4157, -429, -493, -268, 75670, 121240, 11200
4177, -456, -507, -273, 169960, 117180, -140490
4197, -471, -580, -281, 230650, 109830, -255220
4217, -528, -774, -378, 235200, 88970, -304010
4237, -639, -1046, -445, 210210, 38150, -275240
4257, -1020, -1634, -737, 80710, 41860, -216370
4277, -1095, -1875, -950, -193410, 110110, -207620
4297, -1068, -1656, -815, -244230, 18410, -241500
4317, -851, -1245, -699, -102410, -213220, -242760
4337, -678, -920, -490, 52290, -442540, -271180
4357, -540, -748, -381, -30660, -401100, -356090
4377, -511, -671, -301, -279020, -225610, -432740
4397, -664, -851, -463, -451640, -151550, -408380
4417, -849, -1206, -756, -496440, -285530, -279300
4437, -963, -1452, -850, -401170, -444710, -230720
4457, -959, -1510, -792, -315700, -384300, -370230
4477, -872, -1334, -649, -355530, -236530, -517230
4497, -814, -1083, -639, -419930, -288750, -456190
4517, -796, -954, -683, -442540, -569800, -200900
4537, -687, -866, -672, -478240, -731150, -23590
4557, -582, -788, -579, -508620, -664860, -41580
4577, -525, -696, -449, -500710, -496930, -151270
4597, -541, -685, -403, -458360, -377930, -234780
4617, -610, -742, -444, -404600, -384720, -227430
4637, -673, -839, -545, -336000, -504770, -150150
4657, -665, -885, -602, -283570, -622720, -88060
4677, -608, -828, -538, -255640, -620690, -124740
4697, -531, -694, -409, -233240, -515130, -237160
4717, -479, -578, -329, -216720, -437010, -307160
4737, -469, -521, -329, -216440, -471240, -256550
4757, -458, -511, -367, -239890, -565530, -132650
4777, -421, -504, -383, -277550, -615580, -33740
4797, -365, -489, -358, -306880, -567280, -16240
4817, -337, -466, -307, -320040, -437150, -73150
4837, -312, -423, -244, -309960, -289590, -153860
4857, -283, -381, -199, -267050, -197890, -202860
4877, -281, -383, -190, -216300, -180250, -190400
4897, -313, -457, -239, -192080, -205800, -120890
4917, -378, -601, -334, -190470, -241080, -24290
4937, -454, -786, -445, -180180, -259140, 58310
4957, -533, -968, -521, -143360, -232120, 87780
4977, -638, -1158, -557, -97580, -144900, 57470
4997, -775, -1415, -698, -103180, -32200, 22260
5017, -860, -1575, -841, -168490, 4410, 61670
5037, -730, -1346, -702, -172690, -59640, 142310
5057, -574, -1057, -505, -69090, -102130, 144480
5077, -504, -913, -431, 24990, -100800, 118440
5097, -531, -931, -490, 20790, -103670, 168490
5117, -599, -1052, -592, -44170, -100310, 263410
5137, -676, -1198, -658, -106960, -23030, 291830
5157, -728, -1309, -667, -122150, 117880, 219030
5177, -758, -1387, -667, -68600, 214900, 135660
5197, -812, -1475, -753, 10430, 188580, 145810
5217, -792, -1414, -766, 30100, 80780, 305620
5237, -695, -1208, -643, -28770, 181300, 258440
5257, -644, -1084, -567, -58030, 275520, 210070
5277, -616, -1015, -530, -52500, 299110, 204890
5297, -589, -961, -509, -2940, 273210, 215390
5317, -550, -894, -479, 62370, 254310, 214900
5337, -538, -849, -455, 90440, 274400, 206990
5357, -562, -862, -473, 55650, 332150, 202020
5377, -589, -878, -486, 15610, 388570, 187110
5397, -576, -844, -469, 41510, 409150, 149100
5417, -521, -751, -412, 126840, 391580, 103530
5437, -454, -651, -351, 204820, 357070, 86590
5457, -412, -577, -309, 219520, 333060, 114870
5477, -412, -559, -305, 175560, 332080, 167650
5497, -422, -547, -304, 130340, 340200, 206220
5517, -416, -529, -301, 129990, 336140, 210630
5537, -392, -488, -281, 176330, 317590, 185570
5557, -353, -432, -253, 240660, 295260, 153090
5577, -317, -380, -221, 286650, 277270, 139160
5597, -301, -359, -206, 293160, 267820, 158060
5617, -319, -385, -219, 259490, 269360, 203280
5637, -365, -453, -255, 204820, 281820, 253260
5657, -423, -549, -314, 150780, 304920, 284130
5677, -501, -689, -390, 113960, 337470, 283570
5697, -581, -837, -461, 103810, 375060, 254240
5717, -668, -1006, -521, 107520, 407120, 213640
5737, -744, -1181, -575, 102900, 412020, 191800
5757, -818, -1346, -669, 71470, 368690, 217140
5777, -853, -1406, -742, 13370, 310660, 264180
5797, -799, -1291, -678, -31430, 306460, 249970
5817, -701, -1108, -546, -30240, 347970, 163380
5837, -631, -988, -453, -11270, 360010, 94640
5857, -630, -1002, -463, -12880, 319340, 91420
5877, -692, -1128, -551, -40460, 269640, 111860
5897, -797, -1318, -654, -69860, 259070, 92680
5917, -868, -1454, -697, -82530, 287140, 24430
5937, -890, -1509, -702, -85050, 299320, -45220
5957, -844, -1431, -661, -85400, 243880, -66500
5977, -742, -1247, -575, -86590, 143150, -53270
5997, -642, -1062, -488, -101010, 61110, -45150
6017, -582, -941, -439, -139440, 23100, -48440
6037, -553, -882, -420, -181510, 12390, -60900
6057, -550, -862, -408, -199010, 8820, -86310
6077, -545, -850, -391, -190540, 1820, -123550
6097, -540, -824, -365, -172690, -21700, -155050
6117, -535, -813, -372, -167090, -75460, -154980
6137, -536, -808, -395, -179270, -154490, -118930
6157, -526, -783, -406, -200550, -222460, -81200
6177, -499, -731, -384, -227920, -244020, -76300
6197, -470, -662, -345, -251650, -232400, -100170
6217, -442, -590, -307, -261450, -226800, -124530
6237, -417, -527, -283, -250600, -252280, -132860
6257, -388, -471, -266, -227150, -296870, -130970
6277, -368, -430, -254, -211680, -329910, -132230
6297, -356, -409, -248, -214060, -335300, -141960
6317, -356, -406, -245, -222530, -323820, -159670
6337, -361, -419, -250, -221690, -308700, -183820
6357, -372, -446, -262, -208530, -296870, -212240
6377, -394, -497, -284, -190330, -285180, -240730
6397, -429, -582, -317, -180250, -266070, -265580
6417, -497, -720, -377, -188300, -230650, -287770
6437, -605, -922, -474, -213780, -182350, -309400
6457, -721, -1142, -572, -236110, -139930, -330330
6477, -797, -1295, -643, -225610, -140070, -340620
6497, -794, -1297, -658, -199500, -202160, -314510
6517, -710, -1161, -620, -214970, -280490, -254100
6537, -611, -1010, -544, -281330, -304850, -202230
6557, -550, -892, -482, -340480, -267750, -186760
6577, -530, -873, -464, -357980, -217280, -189070
6597, -560, -955, -507, -349440, -183540, -180390
6617, -639, -1130, -598, -332990, -162820, -159600
6637, -742, -1341, -698, -314090, -138320, -138950
6657, -808, -1474, -750, -289940, -110740, -124950
6677, -803, -1457, -748, -269150, -100730, -100520
6697, -736, -1322, -697, -265720, -122780, -47110
6717, -659, -1182, -632, -266210, -150850, 14000
6737, -592, -1063, -560, -256130, -140280, 40320
6757, -541, -975, -500, -227710, -98980, 33880
6777, -529, -947, -485, -192990, -58030, 27860
6797, -535, -955, -490, -168770, -29610, 40320
6817, -541, -956, -491, -153580, -6300, 62580
6837, -532, -916, -451, -135450, 14980, 80220
6857, -520, -902, -459, -117530, 34510, 91210
6877, -510, -870, -449, -105210, 41510, 105140
6897, -478, -807, -411, -62720, 44660, 108430
6917, -435, -720, -362, -26670, 75320, 84280
6937, -396, -636, -314, -11690, 113190, 63070
6957, -365, -574, -284, 9030, 127750, 66710
6977, -345, -524, -268, 47320, 126210, 109200
6997, -329, -485, -256, 70070, 131810, 123620
7017, -313, -447, -246, 100380, 145810, 125650
7037, -308, -427, -244, 132720, 165340, 121170
7057, -314, -419, -242, 164010, 189490, 111790
7077, -327, -430, -248, 194390, 212310, 99050
7097, -339, -444, -256, 229320, 224490, 86170
7117, -360, -487, -271, 260470, 225190, 81620
7137, -400, -577, -314, 272020, 221060, 93100
7157, -465, -713, -384, 270130, 214130, 118370
7177, -546, -875, -464, 259910, 209020, 148680
7197, -655, -1082, -559, 233870, 210910, 174930
7217, -726, -1223, -620, 195650, 209580, 197260
7237, -751, -1285, -654, 162050, 186410, 219520
7257, -721, -1229, -622, 146020, 144410, 240870
7277, -655, -1122, -571, 149030, 100240, 249760
7297, -600, -1026, -513, 166390, 61110, 255570
7317, -586, -1002, -509, 160720, 47040, 263060
7337, -624, -1056, -538, 117740, 73500, 263130
7357, -681, -1159, -588, 62580, 120610, 247310
7377, -740, -1271, -630, 40320, 139440, 229110
7397, -769, -1340, -659, 52920, 108080, 226170
7417, -777, -1355, -667, 59850, 59710, 240380
7437, -749, -1294, -646, 32550, 33600, 252630
7457, -687, -1183, -593, 2800, 31430, 247380
7477, -633, -1073, -528, -9800, 38780, 223790
7497, -583, -979, -474, -20090, 49560, 199500
7517, -569, -937, -451, -32970, 49980, 187950
7537, -563, -929, -453, -41090, 35490, 185990
7557, -560, -927, -456, -32970, 13860, 180460
7577, -554, -918, -451, -21770, 5390, 161910
7597, -538, -889, -430, -23730, 18900, 133000
7617, -517, -836, -395, -35280, 36330, 104370
7637, -485, -772, -361, -45780, 36470, 88900
7657, -455, -711, -328, -47880, 15050, 85540
7677, -421, -646, -301, -43260, -13300, 85190
7697, -396, -596, -282, -41090, -36190, 82950
7717, -379, -560, -270, -43470, -47040, 75390
7737, -363, -532, -258, -43750, -46550, 58590
7757, -352, -513, -251, -38920, -36960, 32690
7777, -349, -501, -243, -30310, -23450, 2310
7797, -352, -503, -244, -18480, -10850, -29050
7817, -363, -520, -245, -6510, -980, -59430
7837, -386, -554, -261, 3360, 4270, -86450
7857, -421, -620, -294, 11830, 2100, -107800
7877, -466, -702, -336, 21140, -7280, -124880
7897, -520, -805, -391, 29610, -18550, -141890
7917, -581, -926, -447, 30310, -25200, -160580
7937, -642, -1040, -502, 16520, -26880, -177660
7957, -686, -1114, -536, -14000, -29470, -188790
7977, -694, -1117, -544, -45220, -45850, -195230
7997, -679, -1081, -533, -57610, -81620, -202020
8017, -667, -1058, -529, -61740, -119070, -214900
8037, -676, -1070, -535, -74830, -137200, -236040
8057, -700, -1114, -558, -94850, -135730, -264390
8077, -728, -1179, -581, -117180, -123480, -295470
8097, -757, -1238, -604, -144480, -113330, -316190
8117, -780, -1279, -640, -180740, -121450, -311220
8137, -765, -1257, -647, -213220, -154490, -286090
8157, -714, -1176, -608, -222880, -192150, -266420
8177, -654, -1082, -552, -228550, -197540, -268870
8197, -614, -1019, -517, -253680, -174510, -272790
8217, -603, -1001, -516, -285670, -159040, -251930
8237, -607, -1022, -537, -304640, -162680, -212590
8257, -619, -1057, -560, -303310, -170170, -175700
8277, -624, -1079, -567, -287280, -166600, -153860
8297, -603, -1048, -544, -263760, -154140, -143710
8317, -571, -996, -512, -241990, -141750, -131670
8337, -551, -952, -491, -234570, -132720, -105630
8357, -531, -905, -471, -238490, -129570, -65030
8377, -500, -845, -445, -231280, -134050, -23940
8397, -458, -766, -400, -201040, -139090, 1820
8417, -411, -684, -354, -158550, -132510, 7770
8437, -373, -617, -317, -120750, -112000, 3920
8457, -345, -560, -284, -94360, -83300, 1890
8477, -327, -526, -267, -73920, -54950, 6230
8497, -317, -501, -256, -52290, -32200, 15820
8517, -312, -487, -253, -27160, -12740, 26670
8537, -310, -479, -250, 1890, 5950, 35490
8557, -314, -476, -253, 36470, 22820, 41230
8577, -322, -484, -263, 77070, 37450, 42000
8597, -340, -511, -285, 119840, 53620, 36120
8617, -364, -546, -308, 160160, 76020, 22330
8637, -387, -582, -329, 198520, 103040, 2240
8657, -421, -643, -353, 234430, 128100, -15190
8677, -478, -756, -398, 258230, 148680, -20510
8697, -569, -941, -481, 260960, 162750, -8960
8717, -683, -1164, -606, 225610, 141260, 55860
8737, -782, -1361, -700, 215950, 98840, 88620
8757, -800, -1405, -733, 225890, 44240, 104090
8777, -748, -1315, -683, 245210, 560, 97930
8797, -687, -1203, -613, 243880, -20160, 86660
8817, -643, -1106, -557, 223790, -33810, 82180
8837, -646, -1106, -556, 200270, -55160, 86450
8857, -646, -1151, -597, 185850, -88620, 90720
8877, -694, -1228, -623, 178080, -106120, 92400
8897, -815, -1418, -729, 118230, -66290, 76510
8917, -818, -1448, -739, 104650, -64400, 37590
8937, -759, -1367, -678, 160720, -136850, 25480
8957, -692, -1217, -617, 157360, -201390, 48300
8977, -639, -1095, -548, 101850, -198170, 53060
8997, -588, -996, -510, 51100, -183260, 41790
9017, -532, -887, -452, 66360, -200060, 30590
9037, -485, -804, -410, 95270, -215600, 15540
9057, -469, -773, -392, 73430, -184800, -5390
9077, -462, -759, -376, 44450, -146510, -25620
9097, -465, -761, -374, 42770, -135660, -30590
9117, -457, -753, -373, 46130, -141470, -24920
9137, -437, -722, -355, 38640, -133350, -22750
9157, -425, -696, -336, 7280, -106610, -19670
9177, -421, -672, -327, -33950, -74900, -12530
9197, -401, -630, -304, -38990, -68320, -6300
9217, -364, -569, -277, -4550, -87710, -3920
9237, -323, -510, -250, 23450, -98350, -3710
9257, -292, -464, -228, 15190, -76720, 350
9277, -281, -440, -218, -17990, -32060, 13090
9297, -291, -445, -222, -54880, 17850, 31990
9317, -311, -471, -235, -79520, 63070, 46270
9337, -330, -507, -252, -79450, 96180, 49000
9357, -355, -559, -280, -59430, 121170, 40950
9377, -411, -664, -335, -42980, 156100, 26600
9397, -339, -750, -473, -46900, 209860, 11690
9417, -578, -1073, -748, -63560, 281610, 14980
9437, -880, -1394, -856, -48090, 482160, 99960
9457, -992, -1522, -805, 111720, 557900, 179550
9477, -868, -1388, -757, 239050, 520100, 163100
9497, -838, -1211, -615, 182350, 516180, 120190
9517, -684, -1034, -565, 92680, 542570, 118860
9537, -648, -928, -507, 133560, 453670, 100940
9557, -652, -939, -541, 216090, 394100, 72590
9577, -731, -1022, -553, 249200, 403620, 7350
9597, -784, -1177, -581, 238910, 469910, -86030
9617, -835, -1376, -659, 245000, 433230, -111860
9637, -917, -1554, -786, 240660, 302260, -55020
9657, -894, -1481, -750, 190190, 205100, -8190
9677, -767, -1254, -598, 147280, 198870, -58100
9697, -671, -1097, -522, 155260, 155890, -107170
9717, -613, -998, -493, 175000, 41440, -89390
9737, -566, -916, -459, 165200, -30100, -82180
9757, -524, -832, -404, 130620, -25060, -115640
9777, -491, -772, -350, 96810, -1960, -151130
9797, -488, -769, -353, 65100, -13790, -146720
9817, -493, -788, -380, 24360, -55160, -110040
9837, -495, -782, -387, -8890, -86730, -86660
9857, -477, -744, -363, -20860, -93030, -97790
9877, -441, -679, -326, -6860, -98140, -123620
9897, -394, -608, -286, 17780, -120680, -135450
9917, -363, -559, -265, 13440, -142520, -123060
9937, -347, -532, -256, -33460, -143430, -92190
9957, -342, -509, -249, -89180, -129710, -58310
9977, -338, -493, -240, -119840, -118860, -33390
9997, -331, -476, -234, -118440, -122150, -19180
10017, -314, -455, -224, -94010, -137270, -12600
10037, -308, -454, -222, -66850, -150920, -9940
10057, -319, -481, -242, -56490, -151340, -5460
10077, -345, -531, -265, -61180, -139790, 3290
10097, -376, -597, -296, -64050, -126210, 12880
10117, -424, -691, -339, -58310, -116830, 21700
10137, -493, -831, -406, -48440, -114100, 32480
10157, -598, -1026, -505, -42350, -118230, 48930
10177, -725, -1270, -643, -45990, -126770, 69300
10197, -806, -1425, -733, -52220, -142030, 86170
10217, -771, -1371, -689, -34860, -162050, 80570
10237, -690, -1213, -601, -3710, -181650, 58170
10257, -641, -1098, -553, -2800, -206850, 60550
10277, -630, -1077, -563, -25620, -241850, 91560
10297, -633, -1093, -584, -32620, -272860, 115290
10317, -654, -1143, -603, -13440, -278670, 103670
10337, -700, -1226, -636, 8470, -254940, 63210
10357, -759, -1328, -679, 14140, -223930, 23800
10377, -800, -1400, -724, 10080, -218400, 6020
10397, -786, -1362, -710, 7700, -243950, 7700
10417, -728, -1250, -655, 13860, -282800, 12110
10437, -660, -1119, -596, 21140, -314510, 10780
10457, -595, -993, -531, 19810, -316820, -18200
10477, -539, -892, -475, 7000, -290290, -43190
10497, -516, -843, -443, 350, -263340, -62580
10517, -505, -825, -432, 2310, -247520, -71820
10537, -498, -817, -427, 9590, -238700, -74620
10557, -485, -801, -416, 12740, -222740, -78120
10577, -464, -773, -399, 7280, -196070, -82390
10597, -441, -734, -374, 420, -167440, -82460
10617, -417, -689, -349, -5320, -142800, -75250
10637, -385, -634, -318, -5740, -123760, -62160
10657, -355, -581, -292, -2660, -107450, -44030
10677, -334, -545, -275, -2800, -86730, -22610
10697, -317, -520, -264, -1540, -59780, -3010
10717, -307, -501, -254, 7490, -28980, 12040
10737, -298, -485, -249, 18060, 7700, 22960
10757, -305, -492, -252, 17360, 55650, 33460
10777, -328, -524, -268, 2030, 115080, 45010
10797, -369, -583, -301, -14630, 174160, 56560
10817, -412, -657, -337, -16520, 219940, 65590
10837, -466, -750, -385, -6510, 254660, 70210
10857, -535, -870, -446, -700, 286720, 72240
10877, -612, -1013, -511, -2380, 313810, 76440
10897, -693, -1155, -584, -3640, 323050, 87920
10917, -741, -1247, -640, 3010, 313880, 98000
10937, -730, -1222, -629, 14420, 307440, 90370
10957, -693, -1139, -581, 16730, 324240, 64260
10977, -654, -1054, -524, 16660, 343980, 37450
10997, -630, -1011, -500, 29960, 337750, 23450
11017, -634, -1022, -513, 46270, 315910, 18830
11037, -663, -1076, -550, 52850, 307580, 7840
11057, -705, -1133, -571, 57050, 322700, -22470
11077, -725, -1179, -582, 71260, 332710, -59850
11097, -739, -1228, -598, 93030, 306390, -74340
11117, -744, -1252, -612, 98700, 256900, -63630
11137, -712, -1184, -578, 81550, 221550, -56560
11157, -652, -1073, -515, 65940, 201530, -67060
11177, -598, -979, -465, 63070, 174930, -80220
11197, -572, -929, -442, 62930, 141400, -85820
11217, -557, -909, -433, 59990, 115570, -92960
11237, -550, -897, -433, 57470, 100870, -105840
11257, -532, -867, -401, 57960, 93100, -119840
11277, -516, -851, -391, 46900, 85330, -122220
11297, -513, -848, -398, 18270, 62720, -100800
11317, -513, -853, -409, -4130, 36400, -75390
11337, -507, -835, -394, -20300, 28000, -69720
11357, -473, -767, -357, -18830, 25620, -78190
11377, -424, -677, -308, -8120, 9520, -79170
11397, -378, -598, -276, -2030, -21560, -61180
11417, -342, -533, -252, -3710, -54320, -30450
11437, -309, -480, -234, -12250, -64680, -6160
11457, -294, -452, -219, -26390, -48580, 7210
11477, -294, -440, -209, -41930, -21140, 18760
11497, -300, -442, -207, -47740, -2450, 33810
11517, -316, -474, -224, -37730, -4410, 53130
11537, -336, -524, -255, -17640, -18900, 71330
11557, -381, -609, -306, 2870, -25480, 79660
11577, -452, -764, -375, 11760, -11550, 81060
11597, -551, -945, -460, 3640, 19250, 82250
11617, -658, -1149, -564, -13440, 46200, 87570
11637, -721, -1282, -624, -21630, 46480, 96880
11657, -734, -1314, -642, -16450, 19250, 111160
11677, -698, -1224, -601, -19880, -20160, 137970
11697, -630, -1095, -539, -30520, -55930, 166250
11717, -563, -974, -485, -27930, -85260, 181230
11737, -521, -902, -450, -9030, -98000, 179130
11757, -520, -896, -441, -490, -85260, 168350
11777, -562, -962, -476, -9800, -56700, 159810
11797, -641, -1129, -565, -24710, -38010, 161910
11817, -755, -1353, -691, -31570, -38010, 173180
11837, -845, -1510, -753, -27370, -35840, 175700
11857, -820, -1484, -731, -18900, -18690, 150920
11877, -733, -1306, -632, 5110, -42490, 136500
11897, -640, -1121, -558, 23310, -104090, 163030
11917, -576, -985, -492, -3780, -128100, 188790
11937, -524, -886, -436, -33880, -106820, 186060
11957, -506, -844, -413, -36260, -80430, 165900
11977, -489, -821, -407, -15610, -75110, 153300
11997, -494, -827, -409, 9660, -73150, 139930
12017, -493, -825, -403, 16590, -46900, 116410
12037, -487, -810, -384, 14700, -10290, 87500
12057, -472, -780, -363, 24780, 4340, 72800
12077, -465, -765, -364, 31850, -7070, 83650
12097, -465, -754, -369, 15120, -19180, 109970
12117, -463, -738, -366, -14280, -12040, 126420
12137, -444, -698, -345, -25830, 9240, 116200
12157, -404, -628, -306, 0, 24570, 82460
12177, -364, -560, -269, 50190, 26040, 43120
12197, -344, -522, -250, 84490, 25550, 19810
12217, -344, -516, -251, 57470, 59920, 23170
12237, -357, -531, -259, 43050, 81410, 24570
12257, -378, -560, -276, 47320, 98420, 12670
12277, -401, -591, -292, 65590, 114240, -14700
12297, -428, -633, -313, 89740, 127680, -49980
12317, -475, -711, -351, 106120, 138460, -82950
12337, -533, -816, -399, 115290, 142730, -111090
12357, -596, -938, -454, 127820, 129290, -131880
12377, -657, -1077, -518, 134190, 93730, -136990
12397, -712, -1192, -564, 111510, 58170, -129640
12417, -760, -1277, -612, 51240, 35420, -119210
12437, -781, -1294, -648, 2590, 840, -117670
12457, -743, -1206, -614, 21980, -50050, -148890
12477, -689, -1095, -552, 64680, -89460, -205100
12497, -653, -1030, -499, 62020, -97020, -255360
12517, -662, -1056, -505, 6160, -96110, -272370
12537, -714, -1146, -567, -60900, -117810, -256340
12557, -750, -1211, -615, -97370, -152600, -246260
12577, -754, -1209, -617, -109690, -171010, -268520
12597, -726, -1158, -585, -117390, -176890, -302610
12617, -685, -1091, -550, -135520, -185290, -321020
12637, -647, -1024, -517, -165970, -196560, -316400
12657, -610, -963, -491, -206220, -204330, -296170
12677, -594, -934, -488, -243180, -211750, -265510
12697, -576, -913, -484, -255360, -226940, -236390
12717, -555, -893, -479, -251370, -230230, -222670
12737, -537, -878, -464, -252420, -207830, -222390
12757, -528, -866, -449, -261660, -175210, -217840
12777, -528, -863, -442, -266980, -163310, -191800
12797, -519, -842, -440, -254590, -184030, -147420
12817, -492, -802, -427, -225890, -216580, -104160
12837, -458, -742, -398, -199500, -229110, -76090
12857, -420, -676, -360, -180530, -214900, -63350
12877, -380, -606, -318, -163870, -187950, -58030
12897, -351, -548, -285, -145320, -161770, -52710
12917, -322, -499, -261, -122220, -142520, -44030
12937, -302, -464, -243, -94150, -129990, -31780
12957, -292, -447, -238, -64120, -118090, -19040
12977, -300, -457, -246, -31990, -102130, -10430
12997, -308, -466, -252, 6300, -80570, -12740
13017, -321, -490, -269, 52990, -54530, -28840
13037, -349, -539, -293, 98630, -22960, -52570
13057, -396, -629, -336, 132020, 15400, -75180
13077, -470, -773, -404, 150220, 52080, -86870
13097, -579, -973, -494, 155400, 79450, -84630
