T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
43339, -30, -864, -425, 840, 2100, 4830
43359, -31, -863, -424, -2800, 7420, 1610
43379, -30, -870, -430, -5670, 10780, 70
43399, -30, -886, -437, -7140, 11830, 280
43419, -30, -902, -445, -6020, 11900, 1330
43439, -29, -915, -451, -3500, 11480, 2870
43459, -29, -919, -455, -2240, 10920, 3990
43479, -29, -918, -450, -2730, 10080, 4830
43499, -30, -907, -449, -4200, 9590, 5040
43519, -30, -893, -440, -5740, 10220, 4200
43539, -31, -878, -433, -5460, 10920, 3430
43559, -29, -869, -427, -3500, 10500, 3850
43579, -31, -869, -428, -1750, 9100, 5040
43599, -31, -874, -428, -1540, 8190, 5880
43619, -32, -879, -431, -2870, 9450, 4760
43639, -31, -889, -436, -5740, 12810, 1820
43659, -30, -901, -443, -9310, 15750, -1120
43679, -29, -912, -452, -10920, 16170, -2240
43699, -29, -915, -453, -8890, 13860, -1050
43719, -30, -907, -448, -5110, 10220, 1050
43739, -31, -899, -442, -1820, 6860, 2800
43759, -31, -890, -436, -350, 4480, 3570
43779, -31, -881, -433, -630, 2870, 3570
43799, -30, -873, -430, -2100, 2660, 2520
43819, -32, -872, -427, -4410, 3990, 70
43839, -30, -873, -429, -5950, 5740, -2520
43859, -30, -882, -433, -5740, 6440, -4060
43879, -31, -895, -440, -4410, 4830, -3780
43899, -32, -905, -446, -2170, 2030, -2520
43919, -30, -912, -449, -630, -210, -1750
43939, -30, -911, -448, -1400, -980, -2660
43959, -29, -903, -445, -3290, -1190, -4130
43979, -31, -894, -442, -3780, -2520, -4620
43999, -32, -886, -436, -1960, -5460, -3570
44019, -32, -881, -434, 1610, -8400, -2240
44039, -31, -877, -430, 3780, -9940, -1960
44059, -33, -875, -428, 3360, -9660, -3150
44079, -31, -878, -431, 1540, -8750, -4690
44099, -31, -886, -437, 70, -8470, -5670
44119, -30, -894, -442, -980, -8540, -6230
44139, -31, -906, -446, -1260, -8330, -6930
44159, -31, -910, -449, -700, -8540, -7070
44179, -30, -911, -449, 840, -9660, -6580
44199, -29, -904, -446, 3570, -11900, -5180
44219, -31, -894, -441, 6160, -14000, -3570
44239, -29, -886, -434, 5530, -14840, -3150
44259, -30, -876, -430, 3220, -14560, -3640
44279, -30, -871, -429, 2660, -14210, -3780
44299, -30, -873, -431, 3500, -13930, -3570
44319, -32, -879, -431, 4760, -13370, -3290
44339, -30, -890, -438, 3430, -9380, -4830
44359, -29, -900, -447, 1050, -7210, -5950
44379, -28, -908, -447, 1120, -6650, -5460
44399, -28, -911, -449, 2030, -7840, -3640
44419, -29, -907, -449, 2870, -9380, -1540
44439, -30, -899, -444, 3640, -9940, -140
44459, -30, -889, -441, 4130, -9450, 350
44479, -29, -881, -435, 5530, -8610, 770
44499, -30, -876, -430, 7000, -7350, 1260
44519, -30, -875, -430, 5460, -5250, 840
44539, -28, -876, -430, 910, -2170, -420
44559, -29, -882, -436, -2800, 490, -1330
44579, -29, -892, -441, -2660, 1680, -770
44599, -28, -904, -446, 560, 1610, 980
44619, -28, -911, -449, 2730, 1400, 2590
44639, -29, -909, -449, 1260, 2450, 2660
44659, -29, -903, -449, -1330, 4270, 1890
44679, -30, -895, -442, -1260, 5110, 2170
44699, -30, -888, -437, 770, 4480, 3850
44719, -31, -882, -435, 1260, 3500, 5670
44739, -33, -879, -434, -910, 4060, 5950
44759, -31, -878, -434, -3500, 6580, 4550
44779, -29, -879, -432, -3290, 9450, 3080
44799, -31, -885, -435, -1260, 11060, 2800
44819, -28, -893, -439, -1330, 11410, 3080
44839, -29, -900, -443, -4200, 11760, 3150
44859, -31, -907, -450, -7630, 12600, 2450
44879, -29, -908, -449, -7980, 12950, 2170
44899, -31, -905, -446, -4340, 11550, 3570
44919, -32, -899, -441, -1330, 9100, 5530
44939, -31, -890, -439, -2310, 8050, 5740
44959, -31, -882, -435, -4410, 9030, 4270
44979, -30, -876, -430, -4340, 10710, 2520
44999, -30, -875, -427, -3080, 11060, 1960
45019, -31, -879, -430, -3500, 9940, 2450
45039, -33, -889, -439, -6790, 9030, 2240
45059, -30, -899, -445, -9310, 9870, 560
45079, -30, -904, -445, -7350, 11200, -1120
45099, -31, -907, -443, -3570, 10850, -1470
45119, -31, -906, -445, -3080, 8190, -560
45139, -31, -902, -445, -5180, 4830, 490
45159, -30, -895, -442, -5530, 3150, 560
45179, -31, -885, -435, -3360, 2800, -210
45199, -31, -876, -428, -1120, 1750, -420
45219, -32, -877, -429, -1120, -70, -140
45239, -30, -882, -434, -3500, -1120, -700
45259, -31, -886, -437, -4970, -70, -2800
45279, -30, -890, -437, -3570, 1960, -5180
45299, -30, -896, -439, -2240, 2310, -6370
45319, -29, -902, -443, -3080, -140, -5600
45339, -29, -908, -449, -4270, -3990, -3850
45359, -31, -905, -448, -3290, -6580, -2940
45379, -31, -896, -438, 350, -7140, -3220
45399, -30, -885, -433, 2940, -7630, -3640
45419, -31, -879, -433, 2100, -9030, -3640
45439, -32, -879, -434, 140, -10290, -3570
45459, -31, -881, -434, -70, -10150, -4270
45479, -30, -883, -434, 1050, -8680, -5670
45499, -30, -889, -438, 1750, -7840, -6510
45519, -30, -898, -445, 420, -8820, -6020
45539, -30, -905, -450, -1260, -10290, -5320
45559, -29, -907, -448, 210, -10710, -5040
45579, -29, -902, -444, 3500, -10010, -5320
45599, -30, -894, -440, 4550, -9800, -5460
45619, -29, -887, -438, 3850, -11550, -4130
45639, -29, -883, -435, 3220, -14000, -2030
45659, -28, -879, -435, 3710, -14560, -1120
45679, -30, -876, -431, 5250, -12670, -1820
45699, -31, -879, -434, 5390, -9870, -3220
45719, -30, -889, -438, 2940, -7910, -4200
45739, -30, -899, -445, 840, -7070, -4200
45759, -28, -906, -448, 1470, -6440, -3640
45779, -29, -908, -446, 3220, -5320, -3360
45799, -30, -907, -447, 4060, -5040, -2590
45819, -29, -901, -445, 2800, -6300, -910
45839, -29, -893, -442, 1820, -7910, 1050
45859, -29, -883, -436, 4060, -8190, 2380
45879, -30, -875, -429, 6930, -6370, 2310
45899, -29, -873, -431, 6230, -3640, 1260
45919, -29, -879, -434, 2730, -1540, 560
45939, -29, -886, -437, -350, 0, 420
45959, -30, -896, -440, -490, 1610, 420
45979, -29, -902, -444, 1470, 3080, 770
45999, -29, -909, -448, 840, 3990, 1190
46019, -30, -908, -449, -1680, 4130, 1750
46039, -29, -901, -446, -1820, 3780, 2870
46059, -30, -892, -439, 770, 3640, 3850
46079, -30, -884, -435, 3640, 3990, 4550
46099, -31, -879, -432, -980, 4970, 4760
46119, -31, -877, -433, -4060, 6160, 4270
46139, -29, -878, -434, -3570, 7560, 3850
46159, -30, -882, -435, -1610, 9170, 3290
46179, -30, -882, -431, -910, 10570, 2730
46199, -29, -894, -438, -3080, 10850, 2800
46219, -29, -907, -449, -6650, 10920, 2590
46239, -29, -913, -450, -6860, 11550, 2100
46259, -31, -912, -449, -3570, 11200, 2660
46279, -31, -904, -446, -3360, 10570, 2660
46299, -29, -894, -441, -4550, 8960, 3220
46319, -31, -885, -438, -3010, 7140, 4550
46339, -31, -877, -433, -2590, 6580, 4480
46359, -29, -876, -432, -2170, 6860, 3780
46379, -30, -878, -430, -2170, 7490, 3010
46399, -31, -886, -436, -5880, 9520, 630
46419, -31, -892, -442, -9590, 11130, -1820
46439, -30, -898, -442, -8330, 11550, -2590
46459, -29, -904, -445, -5950, 10010, -2100
46479, -30, -906, -445, -3570, 6650, -280
46499, -29, -906, -445, -2310, 3080, 1680
46519, -28, -899, -443, -3640, 1750, 1260
46539, -31, -888, -435, -3710, 1820, 70
46559, -30, -880, -433, -2380, 1820, -840
46579, -30, -881, -433, -3920, 1680, -1960
46599, -30, -882, -435, -5180, 1260, -2800
46619, -31, -885, -436, -4410, 700, -3220
46639, -30, -889, -438, -3220, 560, -4060
46659, -31, -896, -438, -1260, -420, -3920
46679, -30, -902, -443, -1190, -2450, -3220
46699, -30, -904, -446, -3500, -3570, -3500
46719, -31, -902, -446, -4130, -3920, -4270
46739, -30, -895, -441, -2380, -4340, -4760
46759, -30, -890, -438, -630, -5320, -4830
46779, -30, -886, -437, 1260, -7700, -3570
46799, -30, -885, -435, 2170, -9800, -2450
46819, -31, -885, -435, 1260, -9940, -3080
46839, -31, -884, -436, 980, -8750, -4340
46859, -30, -886, -436, 490, -7630, -5460
46879, -30, -889, -440, -1610, -7420, -6160
46899, -31, -893, -441, -1540, -8540, -5530
46919, -30, -898, -445, 1400, -9240, -4620
46939, -29, -902, -443, 3990, -9380, -4340
46959, -29, -900, -441, 4970, -9590, -3920
46979, -30, -897, -444, 3150, -10150, -3430
46999, -30, -892, -442, 700, -10570, -3220
47019, -30, -886, -436, 1680, -10430, -2730
47039, -31, -884, -435, 3570, -9800, -2520
47059, -30, -885, -436, 3780, -9030, -2590
47079, -30, -889, -439, 4060, -8750, -2100
47099, -29, -890, -441, 4410, -8120, -1750
47119, -29, -893, -440, 4130, -6650, -2100
47139, -29, -894, -439, 3570, -5110, -2310
47159, -29, -894, -442, 2100, -4340, -2100
47179, -27, -895, -443, 770, -4690, -980
47199, -31, -894, -443, 1960, -5530, 770
47219, -28, -890, -439, 4620, -5460, 1890
47239, -29, -888, -437, 6020, -3920, 1750
47259, -28, -888, -438, 5180, -2030, 1260
47279, -28, -890, -439, 2380, -490, 840
47299, -28, -891, -439, 140, 700, 770
47319, -30, -891, -439, 630, 1470, 1400
47339, -28, -894, -442, 1330, 1820, 2170
47359, -30, -897, -445, 630, 2100, 2730
47379, -30, -895, -443, 700, 2380, 3290
47399, -28, -893, -440, 2170, 3430, 3430
47419, -30, -889, -435, 2870, 4690, 3150
47439, -29, -887, -437, 1680, 5460, 3150
47459, -29, -888, -438, -1400, 5670, 3360
47479, -29, -887, -438, -3500, 5810, 3640
47499, -30, -889, -437, -2450, 6020, 3990
47519, -29, -891, -440, -210, 6650, 4060
47539, -29, -896, -439, 0, 7420, 3640
47559, -30, -898, -441, -1610, 8400, 2730
47579, -30, -897, -440, -3080, 9240, 2030
47599, -30, -895, -440, -3570, 9310, 1890
47619, -30, -894, -438, -3920, 8330, 2450
47639, -30, -892, -440, -4480, 7140, 3010
47659, -29, -890, -439, -4410, 6300, 3220
47679, -31, -885, -435, -3080, 6160, 2940
47699, -30, -884, -433, -1750, 6440, 2240
47719, -31, -887, -434, -2030, 6860, 1330
47739, -31, -893, -440, -4270, 7280, 280
47759, -29, -897, -442, -6790, 7490, -770
47779, -31, -896, -440, -7420, 7210, -1190
47799, -31, -898, -443, -6160, 6090, -1050
47819, -30, -898, -443, -5110, 4340, -560
47839, -30, -897, -441, -4200, 2800, -210
47859, -31, -890, -439, -2800, 1960, -1400
47879, -31, -887, -436, -3500, 1680, -2170
47899, -30, -886, -435, -4830, 1050, -2660
47919, -31, -885, -435, -5810, 210, -2870
47939, -32, -889, -438, -5740, -420, -3220
47959, -30, -892, -439, -4480, -700, -3710
47979, -29, -896, -440, -2940, -1190, -3990
47999, -32, -897, -441, -2730, -1960, -4130
48019, -30, -899, -442, -3150, -2660, -4410
48039, -30, -897, -442, -3080, -3360, -4550
48059, -31, -890, -439, -2520, -4130, -4480
48079, -30, -887, -437, -2450, -5530, -3850
48099, -29, -885, -437, -1960, -7070, -3150
48119, -30, -887, -437, -630, -7700, -2870
48139, -29, -888, -437, 140, -6930, -3710
48159, -31, -890, -439, -350, -5530, -5180
48179, -30, -890, -437, -980, -4760, -6020
48199, -28, -892, -439, -1470, -5320, -5600
48219, -29, -898, -441, -770, -6720, -4410
48239, -29, -900, -445, 490, -7980, -3150
48259, -29, -898, -444, 1260, -8260, -2800
48279, -30, -892, -440, 1820, -7910, -2800
48299, -29, -888, -437, 1890, -7770, -2800
48319, -30, -885, -438, 2520, -7700, -2520
48339, -30, -886, -435, 4200, -7350, -2100
48359, -30, -889, -439, 3850, -6510, -2170
48379, -30, -891, -437, 1470, -5320, -2730
48399, -29, -894, -439, 210, -4830, -2450
48419, -30, -895, -444, 700, -5180, -1540
48439, -29, -898, -444, 3220, -5180, -700
48459, -30, -897, -440, 6300, -4690, 0
48479, -29, -898, -442, 5460, -3710, -140
48499, -29, -894, -440, 2450, -2800, -560
48519, -30, -891, -439, 2100, -2800, 280
48539, -32, -886, -438, 3080, -3010, 1400
48559, -30, -884, -435, 3570, -2940, 2030
48579, -29, -885, -436, 3990, -2520, 2520
48599, -29, -888, -439, 3710, -1400, 2310
48619, -31, -890, -438, 3570, 350, 1680
48639, -30, -893, -440, 3990, 1680, 1470
48659, -29, -894, -442, 2380, 2730, 1120
48679, -31, -896, -442, 0, 3150, 1120
48699, -29, -898, -444, -140, 2450, 2310
48719, -29, -897, -442, 910, 1820, 3430
48739, -31, -896, -442, 2660, 1610, 4060
48759, -30, -889, -437, 3780, 2030, 4270
48779, -31, -885, -436, 2310, 3290, 3290
48799, -31, -884, -436, 630, 4410, 2590
48819, -31, -887, -436, 70, 4760, 2520
48839, -30, -888, -436, -840, 4900, 2590
48859, -31, -893, -438, -1470, 4900, 2800
48879, -29, -893, -440, -2030, 4900, 2800
48899, -31, -895, -442, -2450, 5460, 2170
48919, -29, -898, -443, -1470, 5740, 1890
48939, -31, -899, -443, -490, 5880, 1610
48959, -29, -896, -442, -1330, 6160, 1120
48979, -30, -893, -438, -3150, 5740, 910
48999, -31, -889, -438, -4690, 4830, 1190
49019, -31, -884, -435, -4830, 3710, 1610
49039, -31, -882, -434, -2870, 2450, 2380
49059, -31, -886, -436, -1260, 2380, 2100
49079, -31, -892, -438, -2100, 3570, 630
49099, -31, -895, -440, -4270, 5320, -1540
49119, -30, -898, -442, -6300, 6580, -3150
49139, -30, -898, -443, -7210, 6160, -3500
49159, -30, -899, -443, -6440, 3920, -2240
49179, -31, -897, -443, -5040, 1330, -700
49199, -31, -894, -441, -3710, -490, 140
49219, -30, -892, -441, -2590, -910, -70
49239, -30, -888, -435, -2590, -70, -1470
49259, -31, -884, -432, -3500, 1120, -3080
49279, -30, -885, -437, -5320, 1610, -4130
49299, -30, -889, -440, -7280, 1190, -4480
49319, -30, -891, -438, -6650, -70, -3920
49339, -31, -890, -438, -3500, -1540, -2800
49359, -31, -893, -441, -2030, -2660, -2240
49379, -30, -895, -443, -2730, -3010, -2590
49399, -33, -896, -443, -3150, -2590, -3290
49419, -30, -896, -440, -3360, -1680, -4340
49439, -28, -894, -439, -3850, -1260, -5040
49459, -28, -893, -440, -3920, -2030, -4690
49479, -29, -891, -440, -3500, -3640, -3570
49499, -30, -890, -440, -2240, -5320, -2380
49519, -29, -890, -437, 630, -6090, -1610
49539, -32, -888, -435, 2310, -5670, -1820
49559, -30, -891, -440, 770, -4340, -3010
49579, -29, -894, -443, -2240, -3010, -4130
49599, -28, -894, -442, -3780, -2450, -4620
49619, -30, -891, -438, 1120, -4130, -2520
49639, -30, -891, -439, 2870, -5950, -770
49659, -29, -892, -441, 3150, -7000, 210
49679, -30, -891, -440, 3360, -6440, 140
49699, -30, -890, -438, 3010, -4340, -1190
49719, -32, -889, -437, 1120, -2380, -2590
49739, -30, -887, -437, -350, -1890, -2730
49759, -31, -893, -441, 140, -2660, -1680
49779, -29, -895, -443, 2310, -3640, -280
49799, -31, -897, -442, 4970, -4130, 770
49819, -31, -895, -439, 5810, -3920, 1050
49839, -28, -895, -441, 3920, -3500, 910
49859, -31, -893, -442, 1960, -2800, 630
49879, -30, -894, -441, 1890, -1820, 350
49899, -30, -890, -440, 2800, -910, 70
49919, -29, -888, -437, 3220, -560, 280
49939, -29, -889, -437, 2940, -1470, 1330
49959, -30, -890, -441, 3220, -2450, 2520
49979, -32, -892, -440, 4410, -2310, 2940
49999, -30, -891, -438, 5040, -840, 2240
50019, -29, -891, -436, 3080, 770, 1120
50039, -30, -891, -441, -140, 1610, 490
50059, -30, -894, -442, -560, 1470, 770
50079, -31, -893, -439, 2100, 980, 1750
50099, -30, -892, -439, 3780, 420, 2590
50119, -30, -895, -441, 3010, 210, 2800
50139, -29, -896, -442, 1190, 560, 2520
50159, -30, -892, -440, 0, 1540, 1750
50179, -30, -889, -437, 140, 2450, 1050
50199, -29, -886, -437, 420, 2730, 980
50219, -29, -887, -438, -560, 2450, 1120
50239, -31, -889, -438, -910, 1750, 1610
50259, -30, -890, -439, 0, 1400, 2030
50279, -31, -893, -439, 0, 1750, 1680
50299, -29, -897, -442, -1260, 2590, 770
50319, -30, -895, -442, -3220, 3640, -350
50339, -29, -893, -438, -4270, 4130, -1120
50359, -31, -891, -437, -3500, 3500, -700
50379, -30, -893, -441, -2380, 2030, 350
50399, -30, -889, -438, -1960, 910, 980
50419, -31, -889, -438, -1750, 630, 980
50439, -30, -889, -438, -2940, 1330, 70
50459, -30, -892, -440, -4550, 2590, -1330
50479, -30, -894, -441, -5250, 3500, -2310
50499, -30, -895, -441, -6020, 3920, -3080
50519, -31, -894, -440, -5810, 3430, -3010
50539, -31, -894, -439, -4130, 1820, -1820
50559, -30, -893, -440, -3220, 140, -700
50579, -30, -891, -439, -3290, -560, -420
50599, -30, -892, -439, -3920, -280, -910
50619, -29, -890, -439, -5040, 910, -2240
50639, -30, -889, -438, -5460, 1960, -3430
50659, -32, -889, -437, -5320, 1960, -3640
50679, -30, -890, -438, -5530, 1330, -3430
50699, -30, -891, -438, -4480, 210, -2660
50719, -30, -891, -439, -2380, -1050, -1540
50739, -30, -893, -442, -2310, -1400, -1470
50759, -31, -893, -440, -3640, -1050, -2100
50779, -31, -894, -442, -4340, -280, -2800
50799, -29, -894, -442, -4620, 630, -3710
50819, -30, -892, -439, -3570, 560, -3710
50839, -30, -890, -439, -2240, -630, -2660
50859, -30, -890, -439, -2240, -1890, -1820
50879, -31, -888, -439, -1330, -2940, -980
50899, -31, -888, -437, 350, -3220, -560
50919, -30, -889, -439, 140, -2520, -1120
50939, -30, -889, -437, -1260, -1470, -2030
50959, -31, -890, -440, -2170, -630, -2730
50979, -31, -893, -440, -2310, -280, -3080
50999, -29, -896, -441, -280, -1050, -2170
51019, -31, -895, -441, 2240, -2520, -630
51039, -30, -894, -443, 2660, -3640, 280
51059, -29, -894, -443, 1470, -3920, 490
51079, -31, -894, -442, 490, -3010, -210
51099, -29, -890, -439, 700, -1680, -1120
51119, -30, -887, -437, 2240, -1330, -1190
51139, -30, -888, -437, 3150, -2030, -420
51159, -29, -891, -441, 2380, -3220, 490
51179, -29, -891, -438, 2380, -3710, 1050
51199, -29, -891, -439, 3640, -2940, 840
51219, -28, -895, -441, 4060, -1960, 280
51239, -30, -897, -442, 2870, -1540, -70
51259, -31, -896, -443, 1190, -1540, -70
51279, -30, -894, -441, 1190, -1540, -70
51299, -29, -891, -437, 3220, -1470, 280
51319, -31, -888, -438, 4760, -2240, 1050
51339, -30, -890, -438, 4480, -3360, 2030
51359, -30, -890, -438, 3850, -3780, 1820
51379, -32, -886, -438, 2100, -980, 350
51399, -30, -887, -436, 1820, 140, -420
51419, -29, -888, -437, 1890, -140, -70
51439, -30, -890, -437, 1750, -1190, 840
51459, -31, -896, -442, 2310, -1680, 1470
51479, -30, -896, -441, 2730, -1330, 1330
51499, -29, -897, -441, 1890, -420, 630
51519, -29, -897, -441, 350, -70, 140
51539, -30, -896, -441, -420, 0, 140
51559, -31, -891, -441, -350, 0, 140
51579, -30, -888, -436, 350, -210, 420
51599, -31, -884, -434, 1120, -770, 1050
51619, -29, -885, -435, 840, -1470, 1540
51639, -31, -888, -436, 490, -1260, 1470
51659, -30, -889, -436, -560, 420, 140
51679, -29, -891, -439, -2870, 2590, -1680
51699, -29, -897, -441, -4410, 3780, -2660
51719, -30, -899, -442, -4480, 3080, -2100
51739, -30, -900, -442, -3150, 1330, -700
51759, -32, -896, -441, -1050, 0, 560
51779, -31, -892, -440, -840, -420, 840
51799, -30, -890, -439, -2450, 140, 210
51819, -30, -886, -436, -3220, 1050, -560
51839, -30, -884, -433, -3850, 1820, -1330
51859, -31, -881, -434, -4830, 2520, -1960
51879, -30, -885, -435, -5600, 2590, -2030
51899, -30, -889, -439, -5250, 2170, -1680
51919, -31, -897, -442, -3710, 1890, -1190
51939, -30, -902, -443, -2870, 1820, -1120
51959, -30, -903, -444, -4060, 2380, -1750
51979, -31, -902, -444, -6020, 3220, -2730
51999, -30, -896, -442, -6860, 3220, -2940
52019, -31, -890, -439, -5460, 2240, -2170
52039, -31, -885, -435, -3080, 420, -630
52059, -32, -885, -435, -1750, -1260, 770
52079, -32, -885, -436, -2100, -910, 420
52099, -30, -885, -438, -3290, 980, -1190
52119, -31, -885, -437, -4550, 3080, -2940
52139, -30, -889, -438, -5670, 3920, -3780
52159, -29, -895, -442, -5460, 3080, -3150
52179, -31, -899, -443, -3990, 1540, -1820
52199, -32, -900, -445, -2590, 420, -910
52219, -31, -898, -443, -1470, -350, -490
52239, -32, -894, -442, -420, -630, -210
52259, -30, -887, -438, -560, -560, -560
52279, -31, -887, -437, -1610, -280, -980
52299, -31, -888, -438, -2380, 140, -1470
52319, -30, -889, -438, -2240, 280, -1610
52339, -31, -890, -438, -630, -210, -1120
52359, -31, -891, -439, 420, -1330, -280
52379, -29, -894, -441, 350, -1960, -140
52399, -31, -898, -443, 1260, -1540, -350
52419, -30, -897, -442, 1470, -560, -1260
52439, -31, -893, -441, 0, -140, -1890
52459, -29, -889, -439, -420, -1190, -1190
52479, -29, -888, -439, 700, -3080, 280
52499, -30, -888, -438, 2450, -4130, 1120
52519, -30, -887, -436, 4130, -4270, 1330
52539, -31, -888, -437, 4270, -3640, 700
52559, -31, -892, -440, 3080, -2450, -350
52579, -30, -895, -440, 2240, -1610, -1120
52599, -30, -896, -441, 1470, -1190, -1400
52619, -30, -897, -443, 70, -1470, -1470
52639, -29, -897, -443, 630, -2940, -350
52659, -32, -894, -441, 3640, -4340, 980
52679, -29, -893, -439, 6020, -5180, 1750
52699, -30, -890, -437, 6160, -4970, 1540
52719, -30, -885, -438, 4200, -3920, 560
52739, -29, -884, -437, 1750, -2800, -490
52759, -31, -886, -436, 490, -2310, -840
52779, -30, -889, -438, 840, -2310, -700
52799, -29, -894, -441, 2030, -2730, -140
52819, -31, -898, -443, 3080, -3010, 350
52839, -28, -900, -442, 3220, -2870, 420
52859, -28, -897, -443, 2590, -2310, 0
52879, -30, -894, -439, 1400, -1540, -630
52899, -30, -888, -437, 350, -1190, -770
52919, -30, -884, -436, 280, -1890, -140
52939, -29, -884, -435, 1330, -2870, 980
52959, -30, -887, -436, 2170, -3430, 1680
52979, -29, -889, -439, 2030, -2590, 1330
52999, -30, -892, -439, 490, -560, -210
53019, -29, -895, -441, -1470, 1610, -1820
53039, -27, -898, -442, -2940, 2660, -2520
53059, -29, -897, -443, -3290, 2240, -2030
53079, -29, -895, -443, -2100, 700, -420
53099, -30, -891, -440, -840, -840, 1050
53119, -30, -890, -440, -70, -630, 1330
53139, -31, -888, -436, -1680, 1120, -70
53159, -30, -887, -436, -2940, 3010, -1400
53179, -30, -886, -435, -4270, 4060, -2170
53199, -30, -888, -437, -5390, 3990, -2030
53219, -29, -892, -439, -4970, 3010, -1050
53239, -29, -896, -443, -3500, 1960, 70
53259, -29, -899, -442, -2660, 1750, 350
53279, -30, -898, -444, -2870, 2310, -140
53299, -29, -897, -443, -4130, 3500, -1190
53319, -30, -892, -439, -5250, 4270, -1960
53339, -29, -888, -437, -5250, 3920, -1680
53359, -31, -886, -436, -4270, 2660, -560
53379, -30, -889, -438, -3360, 1610, 350
53399, -29, -892, -440, -3500, 1540, 280
53419, -30, -894, -442, -4200, 2870, -910
53439, -29, -895, -440, -4830, 4200, -2170
53459, -29, -892, -440, -5040, 4550, -2660
53479, -29, -891, -440, -4760, 3710, -2100
53499, -28, -892, -440, -4340, 2240, -1120
53519, -28, -892, -443, -3500, 1120, -420
53539, -31, -891, -439, -1680, 560, 70
53559, -30, -892, -439, -1330, 280, 140
53579, -31, -890, -439, -3010, 770, -770
53599, -32, -889, -439, -4410, 1610, -1820
53619, -30, -888, -438, -3990, 2100, -2450
53639, -30, -887, -436, -2030, 1610, -2170
53659, -30, -889, -436, 210, 0, -910
53679, -28, -891, -440, 350, -1540, 140
53699, -29, -895, -442, -1540, -1960, -70
53719, -30, -897, -442, -2380, -1400, -840
53739, -31, -895, -440, -770, -560, -1610
53759, -31, -895, -441, 420, -420, -1890
53779, -30, -893, -442, -210, -1120, -1750
53799, -29, -888, -438, -350, -2100, -1260
53819, -31, -884, -436, 1120, -3290, -350
53839, -30, -886, -437, 2940, -4690, 700
53859, -29, -889, -438, 3850, -5250, 1260
53879, -30, -890, -439, 2240, -4620, 350
53899, -30, -891, -441, 70, -2590, -1610
53919, -30, -892, -438, 210, -770, -3010
53939, -30, -892, -441, 1540, -1190, -2730
53959, -28, -895, -440, 2590, -3290, -1050
53979, -30, -900, -441, 3500, -5740, 980
53999, -30, -898, -444, 3500, -6370, 1470
54019, -29, -895, -440, 3290, -4970, 350
54039, -30, -888, -438, 3360, -3710, -700
54059, -32, -885, -435, 2870, -3430, -980
54079, -30, -885, -436, 2310, -3850, -560
54099, -30, -885, -438, 2100, -4410, 0
54119, -29, -890, -437, 2870, -4200, 70
54139, -30, -891, -439, 4130, -3850, 140
54159, -30, -896, -440, 4200, -3710, 210
54179, -31, -899, -444, 2310, -2940, -280
54199, -29, -899, -444, -210, -1750, -1260
54219, -29, -896, -444, -910, -840, -1960
54239, -30, -890, -440, 1190, -1120, -1330
54259, -29, -889, -437, 4200, -3010, 700
54279, -29, -887, -436, 4550, -4900, 2450
54299, -30, -885, -438, 2240, -4690, 2380
54319, -30, -884, -436, 420, -2590, 840
54339, -29, -885, -436, 420, 140, -910
54359, -30, -891, -437, 0, 1680, -1820
54379, -29, -895, -442, -1400, 1540, -1610
54399, -28, -897, -443, -2520, 1120, -1050
54419, -29, -897, -443, -2310, 910, -630
54439, -29, -897, -443, 280, 490, 210
54459, -29, -897, -439, 2170, -280, 1330
54479, -29, -892, -439, 350, -560, 1470
54499, -29, -887, -438, -3150, 560, 490
54519, -31, -882, -436, -5460, 2520, -1120
54539, -29, -880, -433, -4060, 3640, -1750
54559, -29, -884, -433, -490, 2870, -490
54579, -31, -888, -440, -280, 1190, 1050
54599, -29, -896, -444, -2870, 910, 1190
54619, -31, -899, -445, -4620, 2660, -210
54639, -29, -898, -443, -4970, 5250, -2240
54659, -30, -898, -441, -4620, 6300, -2940
54679, -28, -895, -445, -5250, 4690, -1820
54699, -30, -890, -440, -6300, 2380, -350
54719, -29, -884, -437, -4130, 1190, 770
54739, -30, -881, -432, 70, 770, 1470
54759, -33, -885, -434, 1120, 1050, 1330
54779, -30, -890, -439, -2730, 1820, 280
54799, -29, -892, -442, -7840, 3640, -1680
54819, -30, -893, -441, -9660, 6160, -3920
54839, -30, -897, -441, -7210, 6860, -4480
54859, -29, -899, -440, -3150, 4480, -2520
54879, -30, -901, -446, -1120, -1470, 1750
54899, -30, -898, -444, -2450, -560, 700
54919, -30, -890, -437, -2590, 1750, -1330
54939, -30, -887, -434, -3640, 2520, -2380
54959, -31, -882, -436, -5320, 1750, -2240
54979, -30, -884, -437, -5040, 560, -1540
54999, -29, -886, -437, -2100, -70, -1120
55019, -31, -889, -436, 1260, -210, -840
55039, -30, -892, -437, 1960, -910, -420
55059, -30, -898, -441, -1260, -1400, -490
55079, -30, -900, -445, -5180, -630, -1820
55099, -29, -898, -444, -5040, 700, -3220
55119, -30, -892, -439, -1400, 700, -3080
55139, -29, -888, -437, 1680, -1680, -1260
55159, -30, -886, -438, 3150, -5040, 1260
55179, -32, -888, -437, 3080, -6510, 2240
55199, -30, -888, -440, 1820, -4760, 560
55219, -30, -890, -437, 1120, -1820, -1820
55239, -31, -892, -437, -630, -210, -3220
