T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
53515, -1604, -1998, -1428, -368690, 536690, 173880
53535, -1392, -1998, -1263, -340760, 482790, 123550
53555, -1152, -1998, -973, -321370, 486500, -42840
53575, -1045, -1980, -848, -297850, 537320, -194180
53595, -1108, -1998, -963, -322910, 563500, -254520
53615, -1468, -1998, -1223, -321440, 539210, -286440
53635, -1582, -1998, -1257, -287700, 632520, -420000
53655, -1990, -1998, -1853, -282380, 770980, -596050
53675, -1998, -1998, -1974, -263830, 671860, -568190
53695, -1683, -1998, -1305, -179270, 604380, -631750
53715, -1405, -1998, -1063, -59010, 567910, -797440
53735, -1817, -1998, -1507, -63350, 397040, -736190
53755, -1998, -1998, -1708, 12600, 244090, -734650
53775, -1998, -1998, -1997, 124460, 198310, -866950
53795, -1998, -1998, -1997, 27930, 149030, -886340
53815, -1998, -1998, -1997, -75670, 147280, -946610
53835, -1998, -1998, -1997, -172690, 212450, -1045940
53855, -1998, -1998, -1997, -294700, 191590, -1017730
53875, -1998, -1998, -1997, -317870, 259140, -1072890
53895, -1998, -1998, -1997, -381780, 317380, -966210
53915, -1998, -1998, -1997, -372680, 370160, -885290
53935, -1998, -1998, -1997, -251300, 416780, -808920
53955, -1998, -1998, -1997, -17430, 511560, -834820
53975, -1998, -1998, -1997, -12040, 782180, -879830
53995, -1998, -1998, -1997, 171150, 683830, -686770
54015, -1998, -1998, -1997, 536060, 879830, -882910
54035, -1998, -1998, -1997, 612360, 786380, -737870
54055, -1998, -1998, -1997, 1024030, 682990, -700840
54075, -1998, -1998, -1997, 1181530, 522760, -538650
54095, -1998, -1998, -1997, 1370600, 306320, -336420
54115, -1998, -1998, -1997, 1405530, 152530, -46340
54135, -1998, -1998, -1997, 1434790, -24220, 263480
54155, -1998, -1998, -1997, 1406930, -117460, 598360
54175, -1998, -1998, -1997, 1293040, -83020, 959980
54195, -1998, -1998, -1997, 980630, 112840, 1383550
54215, -1998, -1998, -1997, 626010, 432600, 1703100
54235, -1998, -1998, -1997, 193830, 897610, 1704640
54255, -1998, -1998, -1997, -126980, 1566320, 1243620
54275, -1998, -1998, -1997, -385630, 2113580, 792330
54295, -1998, -1998, -1997, -27580, 2142000, 583240
54315, -1998, -1998, -1997, 1239560, 2191840, -75110
54335, -1572, -1051, -1485, 1460830, 2109450, 56980
54355, -1411, -602, -1292, 1313480, 1503040, 871500
54375, -1998, -1558, -1980, 1148700, 1106280, 1566740
54395, -1998, -1998, -1997, 574980, 1406160, 1711710
54415, -1998, -1998, -1997, 226590, 1778210, 1292480
54435, -1998, -1998, -1997, 303450, 2027620, 790510
54455, -1998, -1998, -1997, 466130, 2141230, 395080
54475, -1998, -1998, -1997, 891380, 1893430, 187040
54495, -1998, -1998, -1997, 1226260, 1572970, 211750
54515, -1729, -1998, -1641, 1233260, 1234450, 331310
54535, -1381, -1998, -1138, 1144290, 823340, 570570
54555, -1236, -1711, -912, 944930, 568960, 815430
54575, -1279, -1734, -899, 661780, 486220, 925120
54595, -1371, -1943, -1016, 380800, 508480, 943180
54615, -1368, -1998, -1111, 120260, 555590, 874860
54635, -1998, -1998, -1996, -59920, 612850, 726180
54655, -1998, -1998, -1997, -129010, 784000, 417690
54675, -1314, -1998, -1451, -207130, 1072680, -35770
54695, -1998, -1998, -1997, -486570, 666890, 300370
54715, -1995, -1998, -1216, -382060, 732130, 78890
54735, -1278, -1998, -1270, -99680, 992390, -641270
54755, -1998, -1998, -1997, -341040, 810390, -429940
54775, -1955, -1998, -1295, -252630, 696570, -427840
54795, -1998, -1998, -1648, 160510, 669620, -892150
54815, -1998, -1998, -1997, -187040, 757470, -881090
54835, -1998, -1998, -1997, -91840, 566720, -942690
54855, -1998, -1998, -1997, 82320, 507500, -1161370
54875, -1998, -1998, -1559, -172060, 271180, -1031450
54895, -1908, -1998, -1612, -27300, 244930, -1204420
54915, -1998, -1998, -1997, -335790, 124180, -1043560
54935, -1998, -1998, -1997, -335860, 137970, -1094730
54955, -1998, -1998, -1997, -338450, 242130, -1190280
54975, -1998, -1998, -1997, -581210, 290990, -1086120
54995, -1998, -1998, -1997, -476000, 385210, -1114260
55015, -1998, -1998, -1997, -608090, 370860, -952210
55035, -1998, -1998, -1997, -443450, 430220, -977830
55055, -1998, -1998, -1935, -527030, 403760, -830690
55075, -1373, -1998, -1282, -339500, 433440, -870940
55095, -1044, -1881, -970, -323260, 379750, -728630
55115, -1193, -1962, -1162, -204400, 397460, -694610
55135, -746, -527, -530, 84070, 485590, -748020
55155, -1998, -1998, -1997, 401380, 544530, -741650
55175, 42, 235, -290, 775740, 1029140, -1019550
55195, -1924, -1998, -1957, 635390, 1570590, -967890
55215, -1498, -1929, -1997, 538300, 1071980, 30520
55235, -863, -159, -1146, 749140, 453180, 767900
55255, 18, 1016, -704, 1526000, 631120, 209580
55275, -123, 1055, -285, 1861790, 633500, 128030
55295, -580, 1030, -302, 1748880, 742910, 501340
55315, -1560, -108, -1038, 1134490, 1026900, 1032080
55335, -1998, -1998, -1997, 139930, 1486730, 1292340
55355, -1877, -1998, -1927, -602630, 1936620, 911470
55375, -1998, -1998, -1997, 610610, 1847650, 116900
55395, -1998, -1998, -1997, -580790, 2131150, 509670
55415, -1998, -1998, -1656, 1442280, 1440950, -444430
55435, -1210, -1949, -1814, 1235710, 1753500, -840910
55455, -1998, -1998, -1997, 1818530, -77840, -109480
55475, -1998, -1998, -1997, 1387610, -4690, -301980
55495, -1998, -1998, -1997, 1635410, -372540, -942620
55515, -1945, -1587, -759, 533540, -982870, -1008000
55535, -1998, -1644, -1635, 398440, -941570, -1962800
55555, -735, -71, -815, -536200, -589120, -1928360
