T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
14697, -328, -857, -366, 30310, 53130, 22400
14717, -328, -849, -364, 27650, 49700, 25130
14737, -330, -852, -368, 23380, 46270, 28140
14757, -330, -851, -368, 21000, 45080, 27300
14777, -331, -852, -364, 21630, 48510, 19530
14797, -331, -855, -363, 24430, 49980, 11130
14817, -335, -872, -372, 26040, 45080, 8260
14837, -340, -886, -375, 22120, 38500, 9660
14857, -342, -889, -377, 14980, 34440, 10220
14877, -338, -879, -374, 9590, 29890, 9380
14897, -334, -860, -366, 8680, 24080, 6160
14917, -330, -847, -356, 9520, 18970, 420
14937, -326, -843, -358, 8120, 12530, -2660
14957, -328, -848, -361, 2800, 5460, -2380
14977, -335, -866, -369, -2940, 1820, -4690
14997, -342, -881, -373, -5320, -210, -10570
15017, -340, -889, -373, -3780, -3150, -18130
15037, -341, -888, -373, -4410, -7280, -23170
15057, -338, -877, -372, -9590, -14630, -22120
15077, -334, -869, -371, -15050, -26320, -16660
15097, -333, -862, -371, -19600, -36190, -12670
15117, -328, -850, -364, -22890, -37800, -16100
15137, -328, -843, -360, -23310, -34790, -24570
15157, -329, -852, -363, -22890, -35560, -29190
15177, -330, -862, -366, -22610, -40880, -28770
15197, -333, -876, -376, -22960, -46480, -26950
15217, -335, -882, -381, -25900, -50610, -23450
15237, -335, -876, -376, -29190, -50190, -22470
15257, -333, -874, -374, -29400, -46480, -26040
15277, -330, -865, -372, -27020, -46900, -26460
15297, -324, -852, -368, -24640, -51940, -21770
15317, -327, -854, -372, -25130, -54180, -16520
15337, -327, -858, -372, -27930, -51800, -12670
15357, -328, -863, -374, -26250, -45990, -13930
15377, -329, -872, -376, -15190, -35560, -17920
15397, -329, -874, -376, -12950, -33180, -14350
15417, -329, -874, -378, -13230, -32550, -7140
15437, -331, -878, -384, -14140, -31080, 420
15457, -329, -870, -378, -11830, -24780, 1890
15477, -327, -861, -374, -6510, -16660, 210
15497, -326, -854, -370, -980, -11130, 1120
15517, -322, -846, -366, 3500, -6720, 3500
15537, -327, -858, -373, 3990, -1680, 7980
15557, -330, -876, -381, 3780, 4970, 11620
15577, -332, -880, -382, 7980, 12530, 11130
15597, -329, -876, -380, 14000, 17920, 10990
15617, -327, -864, -373, 16940, 22330, 13020
15637, -324, -850, -366, 15400, 26110, 17710
15657, -323, -846, -368, 12740, 27720, 24290
15677, -327, -853, -369, 14560, 29540, 26880
15697, -326, -853, -371, 22540, 34230, 21980
15717, -330, -868, -375, 29820, 39760, 16170
15737, -333, -877, -375, 31010, 45360, 13790
15757, -337, -888, -378, 25200, 50540, 14980
15777, -341, -899, -384, 18480, 49280, 21490
15797, -339, -891, -381, 19600, 42420, 26460
15817, -333, -871, -375, 25760, 37520, 25200
15837, -329, -856, -368, 27370, 38990, 20650
15857, -327, -844, -359, 23100, 44940, 15260
15877, -327, -843, -359, 17570, 46900, 13790
15897, -331, -851, -364, 15750, 41230, 15610
15917, -334, -860, -369, 19320, 33040, 15400
15937, -332, -868, -371, 22400, 29050, 11060
15957, -333, -870, -369, 19740, 31500, 4410
15977, -335, -874, -369, 13160, 33460, 70
15997, -338, -879, -371, 7770, 28140, 700
16017, -336, -874, -368, 6440, 17570, 2730
16037, -336, -868, -371, 6090, 7070, 3710
16057, -331, -862, -368, 4970, 1960, 560
16077, -330, -855, -361, 1750, 4200, -8050
16097, -335, -861, -364, -3850, 5740, -14210
16117, -335, -864, -366, -7840, -1400, -13580
16137, -335, -867, -368, -7490, -12460, -12320
16157, -335, -874, -374, -8190, -20300, -12880
16177, -333, -873, -371, -10850, -22540, -16590
16197, -333, -868, -368, -14910, -21210, -21840
16217, -333, -863, -366, -20370, -23310, -22470
16237, -330, -860, -367, -21770, -31360, -19950
16257, -331, -857, -368, -20580, -39480, -18550
16277, -331, -861, -370, -21770, -41930, -19390
16297, -330, -859, -369, -23870, -40600, -21840
16317, -329, -860, -367, -24290, -39130, -24640
16337, -330, -866, -371, -25340, -38990, -24850
16357, -331, -870, -373, -26040, -41650, -21980
16377, -332, -876, -378, -24780, -44940, -19180
16397, -333, -879, -380, -23450, -46060, -17500
16417, -330, -871, -377, -22400, -43750, -17710
16437, -328, -864, -372, -22400, -39760, -17990
16457, -328, -861, -372, -23940, -37800, -14560
16477, -327, -856, -371, -23310, -38150, -9940
16497, -328, -860, -375, -17990, -38920, -7490
16517, -325, -863, -378, -13370, -36960, -6020
16537, -327, -865, -374, -11690, -28490, -7490
16557, -328, -871, -375, -11480, -18410, -9170
16577, -331, -879, -380, -9590, -15890, -4690
16597, -328, -873, -379, -5320, -17360, 1610
16617, -327, -867, -377, -1610, -15120, 5250
16637, -325, -858, -373, -700, -9520, 8050
16657, -324, -853, -370, -210, -1120, 8610
16677, -325, -856, -370, 2590, 6860, 7630
16697, -327, -863, -375, 8260, 9520, 9240
16717, -328, -870, -378, 14070, 10500, 11970
16737, -329, -872, -376, 14700, 16870, 13160
16757, -331, -877, -379, 13090, 25130, 13720
16777, -331, -875, -376, 14700, 28280, 15890
16797, -332, -872, -374, 18480, 29400, 17430
16817, -329, -867, -374, 20720, 31220, 18690
16837, -328, -862, -373, 21840, 32480, 20440
16857, -329, -864, -374, 21350, 35000, 21280
16877, -331, -862, -371, 20370, 39690, 19810
16897, -331, -863, -371, 21840, 42560, 17150
16917, -330, -863, -372, 23870, 40600, 17710
16937, -332, -864, -370, 24150, 38920, 18340
16957, -332, -869, -373, 23240, 39690, 16450
16977, -333, -868, -372, 21210, 39690, 15470
16997, -333, -860, -366, 19040, 38920, 14350
17017, -330, -858, -365, 18480, 37030, 12320
17037, -332, -857, -365, 18760, 32830, 11200
17057, -330, -858, -365, 17990, 28700, 10080
17077, -334, -866, -369, 15050, 26810, 7980
17097, -337, -872, -370, 11130, 25690, 5460
17117, -335, -877, -372, 10220, 19600, -2450
17137, -339, -883, -374, 8050, 13790, -3150
17157, -335, -873, -367, 4340, 9170, -4200
17177, -335, -871, -370, -840, 3990, -3920
17197, -333, -864, -368, -4410, -1820, -4130
17217, -332, -862, -366, -5180, -5460, -8330
17237, -331, -858, -365, -6160, -7490, -13370
17257, -329, -855, -362, -8260, -10920, -15960
17277, -331, -859, -367, -11130, -16870, -15540
17297, -332, -862, -368, -13650, -21490, -16100
17317, -333, -869, -371, -16380, -24010, -17780
17337, -335, -874, -373, -18550, -26390, -19180
17357, -332, -865, -368, -18970, -28560, -21490
17377, -334, -869, -372, -19880, -32550, -21140
17397, -332, -866, -372, -21140, -37170, -19180
17417, -331, -866, -373, -22890, -39200, -18410
17437, -331, -863, -370, -25760, -38850, -17780
17457, -329, -862, -371, -25760, -38710, -18060
17477, -328, -859, -369, -22680, -39340, -19180
17497, -329, -862, -372, -21210, -39760, -18410
17517, -330, -869, -375, -21770, -40460, -15050
17537, -329, -873, -378, -22050, -38710, -13370
17557, -332, -876, -378, -21840, -34930, -13160
17577, -331, -877, -380, -19530, -33250, -11760
17597, -326, -862, -372, -15540, -32760, -10010
17617, -323, -854, -371, -14140, -31010, -7000
17637, -325, -853, -371, -15540, -28840, -1890
17657, -322, -853, -371, -13580, -24850, -350
17677, -325, -862, -375, -9240, -19600, -1120
17697, -328, -870, -377, -4480, -14000, -1890
17717, -328, -869, -375, 70, -7840, -3010
17737, -331, -874, -378, 1330, -4410, 700
17757, -332, -877, -380, 210, -3010, 7700
17777, -330, -872, -378, 2170, -210, 11130
17797, -328, -864, -375, 5670, 4130, 12110
17817, -325, -859, -373, 8750, 9800, 12250
17837, -325, -859, -371, 11410, 16380, 11200
17857, -328, -864, -372, 13580, 21210, 11480
17877, -328, -874, -377, 15610, 22470, 14560
17897, -330, -877, -379, 17430, 24500, 16660
17917, -333, -876, -376, 18060, 29890, 15750
17937, -331, -868, -373, 19040, 33950, 15120
17957, -330, -863, -370, 20580, 33950, 16730
17977, -329, -858, -370, 20370, 33740, 18830
17997, -329, -858, -369, 19530, 35000, 19390
18017, -331, -860, -372, 20230, 35350, 19040
18037, -328, -855, -366, 22750, 36470, 16030
18057, -329, -857, -367, 23240, 38640, 12670
18077, -331, -863, -369, 20790, 38150, 13020
18097, -334, -870, -370, 19110, 36680, 12670
18117, -337, -882, -377, 17920, 35000, 11410
18137, -337, -882, -376, 17780, 31570, 10710
18157, -336, -874, -371, 18830, 29330, 7280
18177, -334, -864, -366, 15610, 28840, 4480
18197, -333, -862, -365, 9940, 26040, 4830
18217, -331, -857, -366, 7420, 19320, 6090
18237, -331, -858, -367, 7560, 13370, 4620
18257, -333, -863, -367, 6930, 11270, 280
18277, -332, -862, -363, 6160, 11270, -6020
18297, -336, -871, -369, 3430, 10360, -10430
18317, -335, -874, -369, -1890, 5180, -9380
18337, -334, -873, -372, -4410, -2940, -7630
18357, -336, -870, -372, -5670, -10080, -7700
18377, -330, -863, -368, -8260, -13020, -10080
18397, -330, -860, -364, -10640, -13440, -14700
18417, -333, -863, -366, -12950, -15540, -17290
18437, -331, -864, -369, -15260, -19880, -17570
18457, -332, -868, -372, -16450, -26460, -16030
18477, -333, -865, -372, -17430, -31220, -15400
18497, -332, -866, -370, -19110, -30730, -18410
18517, -333, -868, -371, -21420, -30240, -20090
18537, -332, -866, -372, -22190, -33110, -19110
18557, -331, -870, -373, -21910, -35980, -18200
18577, -332, -867, -374, -22610, -37870, -16660
18597, -328, -859, -370, -22190, -39550, -15050
18617, -328, -862, -371, -21910, -38640, -15050
18637, -327, -862, -372, -23030, -36190, -14560
18657, -329, -865, -372, -21560, -34790, -14210
18677, -330, -870, -375, -19180, -34720, -12600
18697, -331, -873, -376, -18130, -33740, -10080
18717, -328, -872, -373, -16380, -31010, -9170
18737, -330, -871, -377, -14210, -28140, -8190
18757, -327, -866, -373, -13300, -25690, -5320
18777, -326, -860, -372, -11830, -22610, -3010
18797, -327, -861, -372, -9590, -19460, -1050
18817, -326, -862, -373, -7490, -16940, 2030
18837, -327, -862, -374, -3850, -13370, 3360
18857, -328, -870, -377, -280, -7700, 3080
18877, -331, -875, -380, 3570, 3920, 4620
18897, -331, -874, -377, 6510, 6370, 7280
18917, -330, -872, -378, 7980, 7490, 11970
18937, -328, -868, -377, 9380, 10570, 14770
18957, -326, -860, -372, 11270, 16520, 13790
18977, -326, -857, -371, 12810, 21840, 13580
18997, -329, -858, -370, 14840, 24710, 14490
19017, -328, -861, -370, 18200, 26600, 14630
19037, -330, -869, -376, 19880, 28840, 14980
19057, -332, -879, -378, 19810, 31570, 15470
19077, -334, -878, -377, 19670, 35700, 13860
19097, -333, -871, -373, 19600, 37660, 13230
19117, -333, -866, -372, 19670, 34090, 16800
19137, -329, -856, -369, 20580, 31010, 18270
19157, -328, -854, -367, 19880, 31990, 16590
19177, -331, -859, -371, 18410, 33530, 14700
19197, -329, -858, -367, 19390, 35210, 10150
19217, -331, -858, -364, 19040, 35770, 6860
19237, -333, -866, -369, 16800, 31710, 8400
19257, -334, -872, -372, 16660, 26180, 8890
19277, -337, -884, -378, 14910, 24220, 6790
19297, -338, -886, -377, 11410, 25130, 3010
19317, -335, -871, -370, 9940, 23240, -140
19337, -332, -859, -366, 8820, 17150, -210
19357, -330, -854, -364, 5250, 10500, 1330
19377, -328, -853, -363, 2310, 4970, 1540
19397, -330, -856, -368, 490, 2380, -1540
19417, -333, -864, -369, -1120, 3640, -8050
19437, -336, -870, -367, -1610, 4130, -14630
19457, -335, -875, -370, -2240, -1400, -15890
19477, -337, -881, -375, -5250, -10500, -12110
19497, -335, -876, -373, -10220, -16590, -9800
19517, -333, -866, -370, -15120, -18690, -10430
19537, -332, -858, -366, -17430, -20650, -12390
19557, -326, -851, -363, -15050, -23730, -16170
19577, -329, -855, -364, -13580, -26880, -18760
19597, -333, -865, -371, -17220, -28980, -17850
19617, -332, -871, -371, -21630, -29050, -17500
19637, -337, -882, -377, -22610, -30590, -17640
19657, -336, -882, -377, -20370, -34580, -16800
19677, -330, -872, -373, -18060, -35840, -18130
19697, -329, -864, -369, -20790, -34930, -17290
19717, -327, -858, -371, -24920, -36680, -12040
19737, -328, -853, -370, -24570, -38920, -8750
19757, -327, -855, -371, -21490, -37240, -10150
19777, -327, -862, -373, -18830, -33740, -11900
19797, -328, -863, -371, -15680, -30310, -13160
19817, -328, -870, -373, -14070, -27230, -12600
19837, -331, -875, -378, -15120, -26320, -7700
19857, -331, -874, -379, -15120, -26110, -2590
19877, -329, -868, -377, -12670, -23800, -630
19897, -327, -863, -374, -8610, -20230, -280
19917, -325, -856, -369, -4620, -15890, -350
19937, -325, -858, -369, -3080, -10290, 350
19957, -330, -867, -376, -3780, -5880, 3780
19977, -331, -875, -378, -1610, -2870, 6650
19997, -332, -879, -380, 3990, 1190, 6020
20017, -330, -876, -379, 8470, 5390, 6160
20037, -328, -868, -375, 9800, 9450, 8260
20057, -330, -866, -374, 8470, 14560, 10570
20077, -328, -866, -377, 7070, 17640, 14280
20097, -327, -861, -373, 10500, 17430, 17220
20117, -326, -858, -371, 16730, 19810, 15470
20137, -326, -857, -369, 18760, 26110, 12460
20157, -330, -860, -368, 18060, 31430, 11690
20177, -332, -869, -373, 17920, 32830, 13020
20197, -333, -871, -375, 17780, 31990, 15750
20217, -331, -871, -375, 18830, 31360, 16730
20237, -332, -866, -371, 20790, 31850, 15330
20257, -332, -867, -370, 21210, 34510, 12180
20277, -332, -868, -369, 19460, 35700, 10990
20297, -334, -869, -373, 18340, 32830, 12390
20317, -335, -870, -373, 17430, 30100, 12740
20337, -331, -866, -369, 16310, 29890, 10360
20357, -332, -865, -369, 16590, 28840, 7210
20377, -332, -865, -369, 15820, 25550, 6300
20397, -332, -865, -367, 13440, 23520, 4760
20417, -332, -865, -368, 10920, 21350, 2870
20437, -333, -865, -369, 9310, 16940, 2310
20457, -333, -863, -368, 7560, 13230, 770
20477, -332, -864, -367, 5810, 11410, -2730
20497, -334, -865, -369, 3780, 8190, -5040
20517, -332, -862, -367, 1190, 3150, -5250
20537, -332, -860, -365, -1330, -210, -7140
20557, -332, -867, -370, -3850, -3850, -8750
20577, -333, -867, -370, -6090, -9170, -8610
20597, -335, -873, -371, -7350, -11340, -11760
20617, -337, -878, -376, -9310, -16380, -15400
20637, -335, -875, -372, -12250, -20090, -15820
20657, -333, -868, -369, -16310, -22890, -14630
20677, -331, -862, -370, -19390, -27650, -11690
20697, -328, -856, -366, -18690, -30660, -12390
20717, -331, -858, -369, -18270, -29610, -15680
20737, -330, -865, -370, -18830, -28700, -17360
20757, -331, -864, -370, -18480, -28980, -17920
20777, -330, -869, -372, -20580, -29820, -15680
20797, -332, -874, -374, -21840, -31710, -12320
20817, -331, -871, -375, -19250, -33530, -11200
20837, -331, -869, -376, -18270, -32690, -10570
20857, -330, -866, -371, -19180, -28840, -10710
20877, -328, -861, -370, -18480, -26110, -10500
20897, -327, -860, -370, -16730, -26810, -7420
20917, -327, -860, -371, -14980, -27580, -3710
20937, -325, -861, -373, -12670, -25690, -2380
20957, -327, -869, -375, -11130, -20650, -2730
20977, -330, -873, -376, -9730, -14070, -3990
20997, -332, -874, -377, -7140, -10080, -3780
21017, -332, -878, -379, -4620, -10430, 490
21037, -329, -875, -378, -2730, -10080, 4550
21057, -327, -869, -377, -1820, -6930, 6720
21077, -328, -862, -373, -840, -2800, 8330
21097, -325, -854, -367, 1190, 2520, 7840
21117, -326, -854, -368, 4060, 7490, 6860
21137, -329, -863, -373, 7000, 9170, 8610
21157, -330, -872, -379, 10430, 10430, 10080
21177, -332, -878, -378, 12110, 15120, 9310
21197, -333, -877, -378, 11900, 20090, 9380
21217, -331, -869, -372, 12530, 22120, 10850
21237, -329, -860, -371, 13510, 21910, 13370
21257, -330, -859, -372, 14210, 21070, 16030
21277, -329, -859, -371, 16100, 22050, 15750
21297, -328, -861, -370, 17920, 26110, 12320
21317, -331, -862, -370, 17990, 30520, 9240
21337, -331, -868, -370, 18130, 31500, 8540
21357, -332, -871, -373, 18410, 29470, 9590
21377, -333, -874, -376, 17360, 26110, 12250
21397, -333, -868, -372, 16660, 24710, 12180
21417, -333, -868, -373, 16100, 26180, 8960
21437, -332, -867, -370, 14630, 27370, 6090
21457, -332, -864, -367, 14840, 25830, 3920
21477, -333, -865, -368, 14420, 20860, 4690
21497, -331, -862, -367, 12320, 16940, 5460
21517, -334, -867, -371, 9660, 16240, 3290
21537, -332, -870, -370, 7560, 15400, 700
21557, -333, -863, -367, 7420, 14280, -3220
21577, -333, -869, -370, 6230, 10990, -4760
21597, -332, -869, -370, 3640, 5530, -3500
21617, -333, -866, -368, 1610, 1540, -4200
21637, -332, -867, -370, -1540, -1400, -4830
21657, -330, -864, -368, -4200, -3290, -6580
21677, -331, -860, -364, -5320, -3850, -10640
21697, -332, -863, -368, -7280, -6580, -11760
21717, -331, -867, -369, -8330, -12810, -10220
21737, -332, -871, -372, -8610, -16730, -11060
21757, -333, -872, -373, -11970, -16450, -12950
21777, -330, -864, -369, -15330, -16660, -13790
21797, -328, -859, -366, -15610, -19670, -13930
21817, -332, -864, -371, -15890, -24080, -12390
21837, -331, -867, -373, -16590, -27160, -11200
21857, -332, -867, -374, -16800, -26950, -12600
21877, -331, -870, -373, -18760, -24430, -14000
21897, -331, -865, -370, -19810, -23870, -13790
21917, -329, -865, -371, -17920, -26810, -12110
21937, -329, -866, -374, -17290, -30240, -8470
21957, -329, -866, -374, -18480, -29610, -6580
21977, -328, -864, -371, -18620, -25060, -8330
21997, -330, -866, -373, -17010, -21560, -9870
22017, -326, -864, -372, -14350, -22540, -7560
22037, -327, -863, -371, -10990, -24080, -4970
22057, -329, -868, -374, -11760, -21910, -2590
22077, -329, -865, -374, -14210, -17920, 0
22097, -328, -862, -371, -11410, -14140, -700
22117, -329, -865, -373, -5950, -12670, -840
22137, -329, -867, -374, -2730, -11130, 630
22157, -329, -871, -377, -2380, -6580, 1190
22177, -334, -878, -378, -3430, -2660, 3570
22197, -328, -869, -376, -1820, -1540, 6510
22217, -328, -865, -375, 3570, -560, 7000
22237, -325, -860, -370, 6020, 2940, 6930
22257, -328, -857, -369, 4760, 8120, 7840
22277, -330, -862, -372, 4200, 12040, 8890
22297, -329, -867, -376, 7070, 12460, 10360
22317, -330, -866, -374, 12460, 11900, 10710
22337, -331, -866, -373, 16100, 14070, 9520
22357, -330, -867, -373, 14210, 19880, 8540
22377, -333, -868, -373, 12040, 23380, 10920
22397, -333, -874, -378, 15820, 19740, 12670
22417, -331, -869, -374, 18550, 20370, 10920
22437, -331, -866, -372, 17500, 24360, 8330
22457, -332, -863, -368, 14700, 26460, 8190
22477, -329, -859, -367, 14000, 25410, 8750
22497, -332, -868, -373, 14630, 22190, 9870
22517, -331, -866, -373, 16030, 21000, 8190
22537, -332, -864, -367, 16030, 22680, 4480
22557, -332, -865, -369, 13370, 22750, 3850
22577, -331, -865, -369, 11830, 20720, 3570
22597, -331, -867, -369, 11340, 17990, 2800
22617, -334, -875, -374, 9590, 14560, 3360
22637, -332, -868, -370, 9100, 12880, 1260
22657, -330, -863, -364, 7770, 13230, -2520
22677, -333, -867, -369, 4200, 11830, -3220
22697, -332, -865, -367, 2870, 7280, -3010
22717, -330, -864, -369, 2450, 2590, -3430
22737, -331, -864, -368, -560, -210, -3500
22757, -330, -861, -367, -2310, -1190, -6090
22777, -330, -859, -364, -3010, -2030, -9450
22797, -333, -866, -370, -6020, -4620, -9450
22817, -333, -871, -371, -7630, -8330, -9170
22837, -332, -870, -369, -7980, -10850, -10850
22857, -334, -872, -373, -10850, -13300, -10220
22877, -330, -868, -372, -12110, -15960, -10220
22897, -331, -864, -369, -12390, -16590, -12600
22917, -333, -869, -372, -15750, -18200, -11340
22937, -329, -860, -367, -16520, -21630, -9660
22957, -327, -857, -367, -15260, -23450, -10500
22977, -328, -859, -369, -17150, -23100, -10500
22997, -329, -864, -371, -17990, -22890, -10640
23017, -329, -866, -371, -16100, -23030, -11900
23037, -334, -875, -375, -16940, -23100, -10710
23057, -332, -869, -374, -17080, -24500, -8260
23077, -329, -867, -372, -14840, -25620, -7630
23097, -331, -869, -375, -15890, -24780, -5810
23117, -329, -865, -372, -17080, -22260, -4830
23137, -328, -862, -370, -14490, -20160, -5810
23157, -329, -868, -375, -12670, -20300, -3570
23177, -327, -861, -369, -10150, -19740, -2240
23197, -326, -864, -372, -7560, -17360, -2380
23217, -329, -871, -377, -8680, -14910, 770
23237, -330, -871, -377, -8050, -11200, 1750
23257, -328, -872, -375, -3920, -7420, 140
23277, -329, -870, -377, -1330, -5460, 1820
23297, -327, -858, -371, -280, -3710, 4480
23317, -322, -850, -367, 1260, -1400, 6300
23337, -321, -841, -364, 1400, 770, 9100
23357, -329, -863, -378, 2310, 3290, 11130
23377, -331, -874, -375, 6510, 9100, 7490
23397, -334, -890, -382, 12880, 16940, 140
23417, -339, -901, -388, 13860, 17990, 2870
23437, -335, -884, -377, 12040, 17640, 7910
23457, -332, -874, -375, 10010, 18690, 10430
23477, -330, -864, -377, 8750, 14210, 17570
23497, -323, -843, -364, 11480, 13020, 18480
23517, -322, -834, -357, 14700, 20440, 11060
23537, -323, -842, -363, 15190, 25410, 7700
23557, -328, -853, -365, 16660, 25620, 7420
23577, -334, -874, -373, 17360, 27650, 5180
23597, -340, -893, -384, 15890, 28070, 5600
23617, -335, -887, -381, 17430, 23590, 7980
23637, -333, -876, -374, 18550, 23380, 5950
23657, -337, -871, -372, 13090, 26390, 4830
23677, -328, -858, -367, 9940, 22610, 7770
23697, -329, -851, -366, 11410, 16870, 8540
23717, -330, -856, -368, 10430, 15330, 7280
23737, -327, -856, -367, 10780, 15050, 3990
23757, -331, -866, -370, 13090, 15820, -2030
23777, -334, -878, -371, 8750, 18060, -4900
23797, -335, -874, -370, 3990, 16800, -4830
23817, -337, -879, -375, 4200, 8960, -2660
23837, -333, -873, -374, 2660, 1330, 490
23857, -328, -861, -366, 770, -700, -1260
23877, -330, -859, -364, 0, -560, -5670
23897, -329, -852, -363, -4200, -280, -7700
23917, -328, -855, -364, -7700, -1470, -8890
23937, -333, -869, -372, -7420, -7980, -7840
23957, -333, -875, -375, -6650, -14350, -6930
23977, -334, -876, -374, -6860, -14000, -10990
23997, -333, -875, -371, -9380, -12460, -14000
24017, -332, -864, -370, -13860, -13650, -12880
24037, -329, -861, -368, -17080, -16800, -10850
24057, -330, -862, -373, -16870, -23590, -7280
24077, -326, -854, -368, -14560, -29540, -5250
24097, -326, -859, -369, -13720, -26040, -10150
24117, -332, -865, -373, -17500, -19600, -13720
24137, -332, -870, -372, -16380, -21280, -12880
24157, -332, -879, -378, -14490, -27720, -7490
24177, -331, -877, -377, -14000, -30520, -3920
24197, -327, -864, -373, -15680, -24990, -6090
24217, -328, -855, -368, -19670, -18830, -6580
24237, -329, -861, -371, -17710, -19180, -5040
24257, -328, -862, -371, -10570, -22050, -4550
24277, -330, -870, -376, -7210, -21770, -3640
24297, -332, -878, -381, -8120, -19040, -1190
24317, -331, -875, -378, -8960, -11690, -3290
24337, -333, -874, -374, -9940, -5880, -3640
24357, -331, -871, -376, -7910, -9240, 2450
24377, -324, -855, -370, -1540, -13300, 5950
24397, -322, -853, -370, -140, -9800, 6230
24417, -327, -861, -374, -1960, -3010, 6090
24437, -327, -860, -370, 630, 3990, 2660
24457, -330, -868, -372, 3500, 8890, 700
24477, -330, -873, -375, 6300, 7210, 4760
24497, -327, -871, -376, 10430, 4480, 8330
24517, -333, -878, -379, 8820, 8750, 9240
24537, -333, -873, -376, 5250, 15750, 8960
24557, -328, -866, -374, 8960, 16940, 8540
24577, -326, -858, -368, 13790, 16380, 8330
24597, -326, -858, -368, 14420, 17640, 9030
24617, -329, -864, -373, 14000, 17990, 10850
24637, -330, -866, -372, 13440, 21280, 9660
24657, -334, -872, -373, 12670, 26320, 6650
24677, -333, -871, -373, 15540, 25060, 6300
24697, -329, -870, -371, 19460, 21560, 6650
24717, -332, -868, -371, 16240, 22540, 7210
24737, -332, -866, -373, 11340, 23310, 8750
24757, -330, -862, -369, 11550, 21490, 8470
24777, -330, -859, -368, 13160, 20440, 6370
24797, -328, -858, -368, 14140, 19950, 3780
24817, -329, -859, -366, 14630, 19180, 1400
24837, -331, -868, -369, 11060, 18830, 980
24857, -335, -873, -372, 6650, 17360, 1960
24877, -334, -872, -373, 7560, 13370, 1050
24897, -335, -871, -371, 8470, 10220, -770
24917, -332, -865, -366, 5670, 9730, -2450
24937, -328, -857, -365, 2800, 7560, -2940
24957, -330, -860, -366, 350, 3080, -1750
24977, -333, -867, -370, -2240, 1050, -2730
24997, -332, -869, -371, -2730, 560, -6510
25017, -335, -873, -373, -2170, -980, -10150
25037, -333, -873, -371, -4690, -3150, -11060
25057, -333, -869, -369, -7770, -7070, -10150
25077, -333, -868, -373, -9450, -14000, -7350
25097, -330, -862, -371, -12040, -19250, -4900
25117, -328, -854, -366, -13580, -18340, -8330
25137, -329, -856, -366, -14000, -17570, -12040
25157, -330, -859, -367, -14140, -20020, -12390
25177, -329, -861, -368, -13860, -22400, -12670
25197, -331, -871, -376, -15260, -25410, -10640
25217, -333, -876, -378, -17570, -27370, -8190
25237, -334, -878, -375, -17920, -24780, -10780
25257, -332, -880, -378, -17290, -23240, -12530
25277, -330, -871, -374, -15260, -26320, -10430
25297, -328, -864, -372, -14910, -27580, -8680
25317, -329, -860, -372, -18200, -26740, -5740
25337, -326, -856, -373, -19180, -27580, -2100
25357, -326, -855, -371, -15540, -26740, -2800
25377, -327, -858, -368, -12320, -21700, -6230
25397, -328, -864, -374, -10430, -17920, -7210
25417, -330, -869, -375, -8610, -17290, -4900
25437, -332, -874, -377, -8050, -15540, -2660
25457, -331, -876, -381, -8260, -14070, 910
25477, -330, -867, -374, -6090, -12740, 3290
25497, -328, -866, -372, -3990, -7140, 1610
25517, -326, -861, -372, -3010, -2590, 1890
25537, -326, -859, -371, 420, -2170, 3990
25557, -326, -865, -374, 2940, -980, 6020
25577, -330, -869, -378, 2450, 3010, 7770
25597, -329, -862, -373, 4550, 7770, 6650
25617, -332, -867, -375, 8120, 12460, 4410
25637, -327, -861, -370, 8400, 14560, 6720
25657, -327, -860, -373, 10710, 14630, 8680
25677, -332, -869, -378, 11550, 15400, 10500
25697, -329, -868, -374, 10080, 18480, 11830
25717, -330, -863, -370, 12390, 22540, 8820
25737, -330, -870, -374, 15960, 23870, 7070
25757, -331, -867, -373, 15820, 24500, 7910
25777, -331, -872, -374, 15680, 25130, 7840
25797, -335, -877, -377, 14910, 24850, 8470
25817, -333, -869, -371, 12740, 24430, 9870
25837, -329, -862, -369, 14000, 24640, 7560
25857, -329, -859, -367, 16520, 22890, 5530
25877, -330, -860, -369, 11970, 21210, 5460
25897, -331, -861, -368, 9800, 21140, 4130
25917, -333, -867, -371, 9870, 17850, 3780
25937, -332, -869, -374, 12250, 14070, 2030
25957, -333, -867, -369, 11900, 14000, -1680
25977, -334, -873, -371, 6790, 14420, -2520
25997, -335, -875, -373, 2870, 11550, -1540
26017, -334, -871, -370, 3220, 6440, -1820
26037, -331, -868, -369, 3570, 980, -1680
26057, -330, -861, -368, 2100, -1260, -3220
26077, -327, -852, -361, -1750, 350, -6580
26097, -329, -854, -364, -6230, -770, -6720
26117, -332, -864, -371, -6230, -6580, -5600
26137, -330, -865, -369, -2940, -10360, -8470
26157, -332, -873, -373, -4200, -10640, -10780
26177, -334, -873, -375, -9100, -10570, -10570
26197, -332, -867, -369, -11900, -11200, -11200
26217, -332, -869, -371, -13370, -15050, -9590
26237, -332, -871, -376, -13160, -21910, -5810
26257, -328, -858, -368, -11550, -23450, -7420
26277, -327, -856, -365, -14000, -19880, -10290
26297, -331, -859, -372, -17150, -19040, -9520
26317, -330, -865, -369, -15960, -20160, -10010
26337, -331, -874, -374, -14840, -21210, -9800
