T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
17562, 127, 328, 846, 4970, 17500, -8890
17582, 115, 272, 939, 4760, 33250, -10640
17602, 405, 341, 825, 7000, 28000, 1540
17622, 184, 375, 1010, 2170, 17360, -8120
17642, 87, 246, 962, -6300, -26810, -10920
17662, 97, 256, 906, -20440, -43400, -9310
17682, 68, 230, 970, -24990, -45850, -25830
17702, -105, 49, 926, -17990, -3220, -21280
17722, 143, 243, 1044, -7280, 64400, -140
17742, 166, 179, 925, 30100, 3570, 62370
17762, 196, 229, 974, 20860, -13930, 28420
17782, 92, 286, 1079, -1680, -9520, -1820
17802, 161, 142, 993, -26390, -6090, -2240
17822, 605, -437, 1047, -31150, 5460, -29540
17842, 251, 289, 1232, -20510, 2240, -35210
17862, -231, 392, 1231, 13160, 52010, -105210
17882, 290, 264, 1143, 30660, 9240, -62020
17902, 49, 291, 1110, 8890, -62160, 31080
17922, 89, 323, 1097, 55720, -10080, 12950
17942, 29, 294, 1057, 79800, 13650, -7000
17962, 28, 358, 1032, 90370, 26460, -18060
17982, 83, 393, 1057, 85470, 23590, -34790
18002, 172, 388, 1102, 87640, 24570, -40180
18022, 161, 396, 1069, 95410, 26670, -43960
18042, 79, 375, 982, 100590, 17290, -44380
18062, 52, 449, 988, 94150, -6790, -29120
18082, 34, 523, 1034, 81970, -27230, -18970
18102, 73, 504, 983, 77980, -33530, -15330
18122, 125, 441, 877, 91000, -28630, -22750
18142, 132, 426, 827, 101080, -15050, -39900
18162, 105, 502, 864, 94990, -11970, -46480
18182, 168, 545, 912, 75740, -26180, -38430
18202, 183, 470, 817, 63630, -47950, -28210
18222, 157, 540, 761, 68880, -52010, -30730
18242, 141, 413, 604, 73500, -51310, -51030
18262, 52, 504, 566, 65450, -60900, -58870
18282, 55, 573, 570, 45360, -70140, -68460
18302, 77, 552, 574, 36820, -55230, -73500
18322, 35, 611, 548, 34720, -31080, -70070
18342, -57, 606, 490, 36960, -20510, -72660
18362, -145, 671, 500, 33670, -21350, -76160
18382, -126, 717, 468, 21560, -26530, -77840
18402, -119, 681, 552, 21980, -23800, -68880
18422, -146, 786, 575, 14770, -11550, -64470
18442, -176, 843, 622, 11970, -4970, -60550
18462, -191, 767, 574, 12390, -5670, -56980
18482, -124, 734, 577, 6020, -11130, -36330
18502, -123, 723, 566, 7770, -9450, -32130
18522, -160, 760, 580, 1540, -8540, -28420
18542, -143, 755, 566, 4620, -2940, -39900
18562, -119, 692, 566, -280, 8120, -33110
18582, -96, 745, 664, -9100, 5460, -27790
18602, 47, 815, 797, -14840, -1750, -25270
18622, -6, 746, 764, -10430, -12880, -13790
18642, -102, 752, 686, 2590, -15260, -18900
18662, -202, 745, 640, 7210, -10080, -29750
18682, -190, 810, 632, 6720, -7910, -36400
18702, -154, 724, 625, 8960, 700, -44520
18722, -234, 702, 571, 10360, 20370, -61600
18742, -284, 720, 483, 10290, 30310, -70070
18762, -319, 709, 495, 2800, 28630, -62650
18782, -185, 688, 574, -10570, 25270, -44870
18802, -151, 695, 637, -18550, 17780, -30170
18822, -257, 658, 609, -12180, 29820, -40950
18842, -359, 667, 573, -9030, 34650, -46970
18862, -362, 598, 495, -10220, 38290, -50470
18882, -332, 594, 480, -16800, 41720, -52080
18902, -335, 584, 532, -30380, 40320, -53970
18922, -363, 588, 566, -42000, 38360, -54600
18942, -415, 556, 531, -40880, 51380, -61460
18962, -465, 568, 488, -35910, 73710, -69580
18982, -382, 548, 546, -40670, 88620, -70140
19002, -401, 487, 631, -52710, 89460, -67830
19022, -581, 509, 624, -57470, 85260, -68880
19042, -713, 523, 552, -56840, 82600, -70630
19062, -634, 468, 529, -62090, 76510, -67410
19082, -456, 304, 633, -68460, 78820, -60690
19102, -638, 390, 700, -79170, 73780, -69860
19122, -886, 457, 709, -78120, 74970, -78540
19142, -824, 462, 727, -71540, 75740, -76230
19162, -744, 419, 705, -65240, 66920, -67900
19182, -680, 389, 688, -52150, 72170, -75740
19202, -702, 345, 688, -43820, 66080, -76510
19222, -770, 309, 668, -43120, 47320, -61810
19242, -709, 221, 605, -36540, 38990, -52500
19262, -667, 202, 586, -28560, 49980, -69580
19282, -771, 235, 582, -29120, 55300, -91420
19302, -934, 156, 604, -27790, 57330, -94640
19322, -1094, 211, 537, -21210, 54110, -81970
19342, -873, 227, 415, -9870, 52570, -72660
19362, -949, 212, 539, -9800, 58590, -79520
19382, -858, 188, 563, -20370, 55650, -85680
19402, -1087, 149, 431, -7770, 64820, -82180
19422, -1196, 84, 359, 8750, 83650, -71610
19442, -846, -46, 481, 2380, 72940, -45360
19462, -812, 96, 618, -13720, 51380, -70700
19482, -993, 37, 559, -27370, 28000, -78120
19502, -1173, -1, 347, 1050, 27580, -60550
19522, -1088, -155, 238, 26810, 56350, -60550
19542, -998, -183, 223, 21140, 74200, -62090
19562, -987, -121, 319, 1330, 79100, -71750
19582, -976, -197, 393, -18690, 65450, -54600
19602, -1072, -61, 42, -44030, 46620, -24430
19622, -925, -133, 0, -47740, 78820, -43960
19642, -532, -137, 308, -1960, 50680, -181720
19662, 213, 192, -196, 34930, -135380, -416780
19682, 112, -29, -232, -69860, -236600, -493570
19702, -177, -261, -213, -196980, 115990, -396690
19722, -349, -257, -109, -213150, 480550, -373170
19742, -127, 10, 82, -95620, 621040, -480760
19762, -10, 20, 110, 90790, 468650, -508550
19782, -186, -381, -130, 48440, 239190, -276360
19802, -462, -1144, -607, -160650, 85540, -4550
19822, -655, -1998, -1924, -247660, 6160, 73990
19842, -883, -1998, -1193, 87850, -129710, -11760
19862, -600, -1996, -1741, 448980, -503650, -4900
19882, -410, -889, -627, -869120, -369390, -35490
19902, -325, -280, -181, -839860, -7560, -415730
19922, -257, -108, -204, -260610, -187740, -555170
19942, -187, -63, -254, 63560, -620970, -402920
19962, -171, -119, -275, 52080, -798490, -307580
19982, -163, -116, -230, -60130, -745220, -281960
20002, -201, -167, -219, -131040, -628040, -301490
20022, -207, -148, -189, -139230, -573720, -309330
20042, -279, -302, -297, -134820, -604170, -273980
20062, -400, -827, -679, -163870, -687680, -190190
20082, -680, -1998, -1529, -182280, -746410, -133490
20102, -646, -1998, -1520, -140980, -570920, -305410
20122, -721, -1998, -1288, 68390, -220360, -678650
20142, -464, -745, -661, 194530, -754740, -403970
20162, -469, -681, -755, -135450, -1103830, -183540
20182, -364, -506, -592, -390040, -1008420, -154980
20202, -284, -298, -412, -304990, -872270, -239190
20222, -186, -133, -270, -140840, -702450, -409290
20242, -87, -44, -177, -59360, -587930, -495460
20262, -109, -208, -246, -106260, -502180, -469630
20282, -187, -399, -308, -279790, -378420, -382480
20302, -271, -622, -407, -397950, -253330, -322210
20322, -339, -934, -592, -147910, -248360, -347620
20342, -375, -1450, -749, 49280, -293230, -385210
20362, -488, -1998, -1080, 33670, -276290, -400540
20382, -432, -1940, -1028, -69580, -300370, -372540
20402, -339, -1050, -556, -103040, -465780, -237090
20422, -306, -723, -507, -123480, -665630, -49840
20442, -231, -575, -488, -201670, -682920, 42630
20462, -176, -506, -439, -245280, -511280, 3500
20482, -123, -374, -306, -209300, -277900, -109340
20502, -114, -306, -232, -152390, -89950, -193340
20522, -126, -298, -205, -105630, 8260, -203490
20542, -142, -324, -207, -52360, 34090, -173250
20562, -165, -399, -247, 10430, 17920, -132790
20582, -171, -485, -296, 84770, -9170, -108080
20602, -182, -663, -408, 164850, -41650, -77420
20622, -233, -1025, -601, 235690, -52570, -36890
20642, -333, -1601, -804, 262500, 11620, -24570
20662, -494, -1998, -1211, 139510, 166110, -56560
20682, -390, -1925, -959, -41580, 319340, -124810
20702, -284, -1343, -666, 75250, 218330, -77910
20722, -245, -1008, -608, 121800, -46060, 134890
20742, -191, -734, -468, 146720, -61320, 170660
20762, -189, -657, -475, 188860, 27370, 140000
20782, -211, -635, -503, 238630, 136360, 100870
20802, -212, -588, -440, 315280, 264950, 39480
20822, -226, -698, -464, 334390, 383110, 12250
20842, -308, -1011, -638, 267400, 450030, 65940
20862, -312, -1309, -663, 227430, 484260, 126840
20882, -425, -1961, -989, 215740, 431550, 224210
20902, -481, -1998, -1186, 104580, 300370, 386120
20922, -374, -1403, -873, 57120, 292810, 390740
20942, -243, -825, -517, 169610, 324940, 325360
20962, -181, -546, -348, 332220, 278600, 342580
20982, -218, -512, -398, 287280, 281680, 411180
21002, -270, -523, -439, 108500, 388990, 449610
21022, -310, -560, -482, 19740, 492380, 452270
21042, -327, -562, -478, 17710, 577290, 413840
21062, -314, -560, -459, 72030, 643020, 350350
21082, -321, -654, -531, 157290, 640850, 336910
21102, -364, -777, -619, 204330, 637210, 357840
21122, -389, -817, -631, 192920, 699510, 360290
21142, -446, -915, -695, 172760, 756910, 371000
21162, -470, -922, -719, 119770, 802690, 376040
21182, -423, -760, -591, 103460, 856450, 326060
21202, -366, -618, -474, 159530, 834750, 314160
21222, -308, -465, -393, 202370, 744030, 371560
21242, -327, -475, -443, 209930, 637350, 466410
21262, -359, -512, -489, 139160, 609560, 524580
21282, -354, -468, -442, 93730, 662690, 493920
21302, -328, -409, -385, 132790, 701540, 432810
21322, -320, -414, -374, 190680, 682010, 415310
21342, -330, -477, -400, 199500, 649740, 426860
21362, -364, -625, -496, 175350, 633220, 430010
21382, -421, -817, -615, 151130, 648200, 401310
21402, -473, -1021, -717, 150500, 712600, 319340
21422, -552, -1300, -839, 171990, 793590, 221830
21442, -538, -1494, -806, 186550, 851830, 142030
21462, -462, -1516, -754, 196070, 831530, 91700
21482, -434, -1423, -752, 170240, 670390, 138880
21502, -407, -1268, -709, 107940, 498330, 199010
21522, -361, -1079, -606, 92400, 430850, 162260
21542, -307, -945, -522, 170660, 379470, 94080
21562, -283, -934, -496, 294630, 269080, 72310
21582, -307, -1054, -549, 347060, 173880, 70140
21602, -347, -1231, -607, 298340, 154000, 41930
21622, -371, -1396, -634, 205380, 182560, -21770
21642, -390, -1538, -723, 117530, 175980, -76230
21662, -417, -1564, -797, 79590, 44520, -61880
21682, -393, -1371, -713, 118650, -150080, -29120
21702, -364, -1174, -595, 185360, -261520, -75250
21722, -345, -1022, -503, 182910, -294700, -163310
21742, -351, -943, -493, 98980, -306880, -238910
21762, -370, -913, -522, -9520, -347620, -277760
21782, -394, -911, -548, -78680, -409780, -305620
21802, -417, -926, -578, -90370, -467810, -350910
21822, -435, -920, -567, -72240, -519610, -409990
21842, -446, -877, -561, -79660, -554400, -476070
21862, -448, -773, -551, -142380, -588700, -525280
21882, -512, -756, -644, -226310, -665910, -522690
21902, -494, -657, -664, -295470, -808080, -448840
21922, -458, -556, -617, -308350, -927570, -397600
21942, -435, -460, -563, -321370, -932680, -420560
21962, -392, -313, -467, -335300, -891800, -458220
21982, -402, -315, -485, -326760, -875490, -476840
22002, -407, -334, -508, -360710, -874090, -459270
22022, -372, -303, -484, -374430, -881160, -435050
22042, -329, -274, -442, -342790, -859880, -456750
22062, -292, -282, -412, -315210, -799190, -499100
22082, -281, -309, -367, -345310, -616980, -549640
22102, -309, -400, -379, -360850, -555870, -549500
22122, -355, -534, -452, -329630, -587650, -505820
22142, -397, -725, -570, -250740, -693210, -430500
22162, -416, -912, -661, -180460, -789600, -363510
22182, -455, -1175, -788, -166390, -831460, -314020
22202, -506, -1509, -997, -223510, -821380, -281120
22222, -533, -1663, -1098, -196350, -805770, -277550
22242, -515, -1492, -995, -62720, -883050, -228270
22262, -454, -1306, -930, -14630, -918120, -202160
22282, -422, -1224, -893, -43330, -828170, -242970
22302, -393, -1134, -811, 7560, -706440, -322210
22322, -369, -1088, -751, 73360, -601230, -398860
22342, -287, -963, -537, 113540, -553000, -423150
22362, -412, -1404, -955, -23800, -529200, -360430
22382, -434, -1472, -968, -3010, -515970, -323120
22402, -359, -1372, -739, 143570, -394870, -443450
22422, -334, -1353, -692, 86380, -303170, -481040
22442, -334, -1315, -749, -59990, -347760, -367150
22462, -331, -1245, -787, -130690, -415730, -246610
22482, -264, -1016, -604, -102620, -326480, -276710
22502, -227, -889, -491, -75110, -166460, -352450
22522, -211, -855, -471, -62440, -126630, -312270
22542, -192, -851, -480, -47180, -132720, -233240
22562, -183, -860, -485, -67130, -92260, -181720
22582, -179, -863, -488, -75460, -29400, -136150
22602, -187, -869, -487, -77140, 40670, -89180
22622, -183, -855, -494, -50960, 93450, -37030
22642, -181, -814, -503, 9730, 117530, 28000
22662, -183, -728, -479, 57890, 186200, 64540
22682, -179, -603, -417, 81830, 306250, 72660
22702, -182, -519, -387, 102830, 403200, 107170
22722, -196, -462, -382, 116760, 455560, 182910
22742, -216, -417, -381, 127050, 495250, 265230
22762, -240, -378, -395, 134820, 541310, 335300
22782, -276, -364, -419, 138460, 596890, 392350
22802, -313, -364, -447, 139720, 663460, 430360
22822, -344, -355, -468, 153020, 728770, 452550
22842, -384, -387, -513, 174650, 787710, 467460
22862, -439, -463, -597, 190050, 847210, 477680
22882, -507, -570, -710, 207130, 919240, 470120
22902, -567, -672, -814, 246400, 1006250, 436870
22922, -603, -793, -894, 318360, 1089690, 396900
22942, -668, -1054, -1042, 388220, 1139530, 397180
22962, -699, -1305, -1170, 411180, 1158710, 438550
22982, -657, -1244, -1091, 425740, 1147790, 488810
23002, -625, -1059, -973, 427980, 1092420, 566860
23022, -600, -897, -857, 367220, 1036000, 653240
23042, -589, -836, -772, 282660, 995890, 712390
23062, -612, -957, -808, 183400, 956550, 751940
23082, -624, -1153, -892, 78960, 913290, 768320
23102, -618, -1326, -938, 34440, 881650, 724850
23122, -636, -1539, -1019, 58100, 860510, 636300
23142, -659, -1680, -1081, 72030, 849240, 543970
23162, -630, -1570, -974, 61110, 872340, 425880
23182, -555, -1346, -771, 70000, 901670, 284200
23202, -489, -1225, -653, 81270, 872690, 183330
23222, -433, -1165, -588, 59080, 788970, 132860
23242, -409, -1214, -617, 17500, 670950, 111160
23262, -398, -1246, -648, 12180, 522060, 104720
23282, -391, -1221, -642, 69370, 375130, 85330
23302, -333, -1134, -484, 185570, 282310, 7280
23322, -353, -1215, -515, 206920, 256060, -88830
23342, -343, -1188, -525, 86730, 187880, -95410
23362, -324, -1067, -483, 6230, 87500, -103810
23382, -298, -914, -419, -23800, -5740, -131810
23402, -271, -748, -341, -22260, -101220, -161700
23422, -270, -673, -335, -24150, -199080, -177380
23442, -265, -596, -335, -51380, -284760, -185570
23462, -228, -473, -278, -66430, -361900, -196070
23482, -225, -409, -248, -89880, -385980, -242130
23502, -234, -363, -241, -153230, -384930, -277480
23522, -250, -343, -267, -208810, -418950, -278950
23542, -258, -339, -304, -225750, -496160, -258370
23562, -261, -348, -345, -214130, -580790, -231980
23582, -257, -359, -364, -189280, -626640, -231700
23602, -254, -361, -366, -150430, -627270, -266280
23622, -275, -402, -365, -111020, -588210, -327670
23642, -311, -473, -389, -84140, -531300, -396410
23662, -381, -614, -456, -57330, -494970, -454860
23682, -432, -770, -541, -25830, -489790, -506590
23702, -480, -1065, -697, 25690, -532000, -550410
23722, -566, -1523, -891, 60060, -620130, -563220
23742, -662, -1998, -1234, -14420, -675780, -562590
23762, -615, -1718, -1077, -194880, -673330, -588700
23782, -580, -1212, -901, -293090, -729960, -586040
23802, -504, -889, -789, -367080, -833490, -523320
23822, -422, -781, -742, -417760, -923510, -440860
23842, -419, -921, -760, -489580, -815430, -409640
23862, -495, -1194, -876, -431270, -774620, -387660
23882, -552, -1458, -1011, -260890, -863240, -321440
23902, -572, -1680, -1116, -116060, -955500, -277270
23922, -597, -1895, -1273, -108500, -965790, -262080
23942, -567, -1768, -1207, -112280, -925540, -276570
23962, -504, -1370, -971, -19670, -908110, -296800
23982, -422, -1058, -806, 45500, -910630, -297500
24002, -368, -928, -743, 14140, -845390, -308490
24022, -317, -858, -666, -23940, -700840, -357210
24042, -290, -816, -584, -25830, -543690, -413280
24062, -272, -815, -531, -11060, -447510, -422100
24082, -262, -867, -547, -2730, -427000, -372960
24102, -241, -922, -583, -4060, -426580, -304640
24122, -214, -917, -575, -12600, -382270, -252980
24142, -187, -834, -494, -29330, -269080, -236110
24162, -164, -730, -412, -47460, -156030, -212590
24182, -148, -670, -396, -51170, -106470, -145180
24202, -135, -614, -381, -48860, -85330, -57400
24222, -122, -555, -365, -31640, -35630, 8120
24242, -116, -483, -331, -2940, 49560, 49000
24262, -118, -417, -301, 25130, 143780, 88340
24282, -126, -366, -287, 53060, 224420, 138180
24302, -138, -335, -286, 79940, 284760, 200690
24322, -156, -321, -304, 102480, 339080, 264810
24342, -191, -349, -350, 116200, 404250, 319340
24362, -240, -394, -411, 125440, 493710, 348810
24382, -288, -438, -459, 137200, 605010, 350070
24402, -350, -539, -532, 146510, 716380, 345660
24422, -429, -729, -648, 141050, 817530, 347340
24442, -532, -1045, -821, 120820, 911540, 346220
24462, -631, -1467, -1050, 96600, 997640, 328860
24482, -644, -1761, -1156, 104650, 1041460, 303940
24502, -611, -1653, -1130, 158690, 992600, 313040
24522, -546, -1237, -941, 207480, 925680, 331170
24542, -468, -892, -757, 270690, 898450, 325220
24562, -408, -713, -653, 343770, 857220, 349230
24582, -422, -783, -713, 377860, 799680, 413770
24602, -466, -967, -824, 375690, 767620, 472710
24622, -504, -1259, -933, 403550, 768810, 491470
24642, -549, -1626, -1026, 427000, 773640, 501970
24662, -574, -1779, -1056, 358890, 758940, 534170
24682, -537, -1530, -933, 206220, 718550, 575400
24702, -494, -1264, -777, 81900, 677460, 583800
24722, -449, -1118, -667, 18900, 637140, 561890
24742, -426, -1107, -635, -32410, 604800, 512540
24762, -415, -1192, -668, -63140, 550480, 466340
24782, -412, -1288, -707, -51520, 477890, 424830
24802, -418, -1365, -738, -23100, 435400, 361060
24822, -385, -1268, -645, -14700, 438830, 268800
24842, -373, -1185, -572, -23170, 453740, 166250
24862, -329, -1052, -461, -93800, 467740, 81340
24882, -282, -918, -404, -96250, 353290, 72940
24902, -268, -864, -425, -56000, 143990, 130830
24922, -244, -756, -380, -106470, 73570, 115080
24942, -217, -649, -323, -120540, 66990, 50750
24962, -217, -610, -302, -108080, 53760, -700
24982, -208, -563, -273, -76020, 17080, -31220
25002, -183, -493, -235, -37800, -23870, -70420
25022, -169, -444, -221, -11970, -83510, -89320
25042, -177, -421, -204, -41580, -121660, -95200
25062, -190, -416, -207, -82320, -143920, -105560
25082, -199, -442, -243, -75950, -211540, -100170
25102, -226, -529, -318, -50610, -305130, -82810
25122, -260, -659, -424, -29890, -371980, -78190
25142, -287, -758, -484, 9240, -389830, -115360
25162, -305, -836, -477, 74270, -348460, -212800
25182, -346, -966, -481, 116200, -275520, -329630
25202, -365, -1075, -530, 100730, -247660, -392700
25222, -429, -1251, -713, 50750, -325500, -382900
25242, -459, -1294, -797, 17010, -499870, -305900
25262, -430, -1177, -712, 13580, -596750, -299320
25282, -401, -1061, -616, -6510, -551950, -402990
25302, -407, -1058, -612, -95900, -472710, -497420
25322, -436, -1141, -672, -214130, -437920, -529200
25342, -483, -1289, -783, -275940, -463610, -525000
25362, -514, -1462, -885, -267680, -533050, -508340
25382, -504, -1550, -874, -244090, -583450, -513660
25402, -527, -1554, -938, -256340, -603960, -529830
25422, -579, -1516, -1054, -336070, -687750, -463540
25442, -526, -1344, -999, -404460, -849940, -315560
25462, -439, -1152, -854, -380660, -952420, -216020
25482, -416, -1088, -796, -350840, -893060, -229110
25502, -422, -1102, -789, -335300, -789110, -260610
25522, -426, -1148, -816, -268590, -757540, -252910
25542, -402, -1148, -802, -158340, -779520, -227500
25562, -365, -1100, -750, -46340, -787990, -223370
25582, -331, -1034, -690, 7070, -744310, -245210
25602, -290, -898, -587, 0, -619990, -249690
25622, -260, -806, -537, -21000, -580860, -213570
25642, -233, -740, -509, -42630, -533260, -175560
25662, -200, -672, -467, -38220, -452760, -165270
25682, -166, -598, -407, -18130, -341740, -178850
25702, -142, -546, -358, -5180, -223160, -187600
25722, -125, -488, -300, 1890, -126280, -169540
25742, -114, -454, -270, -490, -66570, -115990
25762, -113, -454, -275, -16870, -33110, -35770
25782, -121, -465, -291, -26390, -3500, 45990
25802, -129, -486, -319, -13090, 40740, 105910
25822, -133, -485, -331, 21140, 106890, 139160
25842, -146, -495, -347, 52360, 195440, 156730
25862, -179, -540, -383, 58450, 300720, 170940
25882, -223, -605, -430, 52290, 409640, 183260
25902, -275, -692, -478, 49910, 512540, 188650
25922, -312, -779, -513, 58940, 593740, 191170
25942, -345, -901, -561, 65520, 641830, 204050
25962, -391, -1072, -663, 41720, 676270, 220150
25982, -445, -1260, -787, 3080, 718200, 217350
26002, -474, -1367, -853, 9310, 746550, 196490
26022, -455, -1315, -808, 99050, 737450, 169820
26042, -420, -1231, -767, 199570, 692510, 166810
26062, -426, -1215, -788, 231700, 648130, 189420
26082, -435, -1210, -807, 246540, 644770, 188510
26102, -430, -1236, -811, 278320, 664580, 166180
26122, -421, -1338, -826, 317870, 661710, 162400
26142, -414, -1476, -846, 341810, 615580, 197120
26162, -415, -1601, -887, 333270, 536550, 258440
26182, -425, -1605, -916, 296450, 449190, 325990
26202, -394, -1443, -825, 258160, 419160, 338100
26222, -349, -1254, -691, 257040, 407120, 318710
26242, -320, -1141, -603, 259980, 358400, 329420
26262, -327, -1145, -620, 219870, 295820, 365190
26282, -329, -1156, -636, 156730, 260470, 384440
26302, -324, -1139, -610, 119630, 264180, 359660
26322, -323, -1121, -585, 105630, 272580, 321930
26342, -313, -1092, -554, 96460, 257600, 297710
26362, -310, -1046, -500, 80710, 224000, 283990
26382, -291, -1007, -485, 47810, 182210, 275030
26402, -302, -1037, -545, -5740, 138180, 269220
26422, -286, -966, -509, -38640, 116060, 247240
26442, -252, -840, -412, -7980, 125650, 179060
26462, -235, -751, -357, 16100, 121940, 125650
26482, -220, -672, -325, 1540, 89110, 109340
26502, -203, -609, -306, -18340, 45500, 101640
26522, -202, -598, -314, -27440, -140, 98630
26542, -190, -548, -297, -33180, -28070, 87920
26562, -174, -502, -275, -19950, -33460, 55510
26582, -175, -482, -269, -22400, -17150, 14700
26602, -179, -477, -270, -17290, -2800, -22960
26622, -183, -473, -268, 7420, 2030, -61670
26642, -189, -481, -269, 42700, 2030, -102130
26662, -202, -511, -275, 76300, -7070, -135870
26682, -217, -579, -309, 95060, -24570, -161420
26702, -244, -728, -378, 99330, -46550, -184240
26722, -298, -973, -498, 88340, -62650, -206360
26742, -369, -1247, -636, 51030, -47600, -242830
26762, -381, -1384, -622, 45010, -40390, -291410
26782, -411, -1616, -780, 79940, -101080, -321230
26802, -441, -1681, -855, 27720, -221200, -285810
26822, -442, -1582, -828, -100240, -252140, -300230
26842, -414, -1324, -686, -178640, -227500, -375690
26862, -386, -1136, -600, -135590, -295610, -404110
26882, -371, -1079, -601, -129430, -393120, -390810
26902, -376, -1152, -645, -208950, -429520, -385560
26922, -416, -1368, -750, -301700, -399070, -413630
26942, -462, -1547, -853, -332430, -402150, -420560
26962, -464, -1548, -910, -299880, -493150, -375830
26982, -419, -1360, -840, -298200, -601020, -313250
27002, -414, -1238, -793, -337610, -630140, -286720
27022, -406, -1143, -745, -361620, -631820, -258790
27042, -389, -1072, -718, -304850, -682570, -205870
27062, -359, -1022, -701, -235410, -734300, -153650
27082, -324, -977, -664, -206150, -729260, -126350
27102, -310, -961, -634, -198100, -655340, -141120
27122, -295, -940, -606, -171570, -577570, -159530
27142, -272, -890, -558, -107800, -538930, -157920
27162, -238, -828, -508, -43400, -515760, -147070
27182, -210, -772, -480, -12180, -481390, -132790
27202, -185, -697, -436, -11550, -423570, -119070
27222, -159, -614, -376, -13860, -350980, -103250
27242, -136, -533, -325, -4270, -276290, -84770
27262, -121, -478, -296, -1050, -203350, -58870
27282, -119, -454, -295, -15330, -132020, -21210
27302, -114, -423, -287, -24290, -62720, 21910
27322, -117, -391, -279, -12530, 10500, 56630
27342, -125, -369, -275, 30520, 188160, 98630
27362, -152, -386, -293, 46130, 282310, 116340
27382, -184, -427, -327, 60970, 368830, 132650
