T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
56207, -245, -1327, -774, -180110, 497420, 121170
56227, -261, -1727, -952, -152180, 540470, 79170
56247, -255, -1883, -1012, -132510, 533960, 46900
56267, -226, -1608, -855, -131530, 469140, 24920
56287, -208, -1308, -720, -139650, 370020, 6790
56307, -207, -1186, -663, -132440, 274610, -6510
56327, -213, -1150, -621, -103320, 233730, -40740
56347, -217, -1211, -623, -77560, 258580, -108430
56367, -215, -1363, -690, -77980, 296870, -178710
56387, -212, -1519, -775, -93520, 286930, -218540
56407, -215, -1558, -831, -102970, 213640, -223090
56427, -212, -1412, -760, -97860, 94990, -206360
56447, -191, -1167, -607, -80570, -10570, -201600
56467, -171, -955, -493, -79030, -59920, -227990
56487, -158, -810, -437, -142240, -146160, -234710
56507, -146, -701, -402, -156450, -195370, -206850
56527, -137, -633, -376, -149800, -227430, -178360
56547, -127, -592, -363, -132230, -239750, -153930
56567, -116, -539, -320, -115920, -230020, -136010
56587, -103, -526, -325, -117460, -205310, -119210
56607, -110, -530, -333, -91980, -190190, -91210
56627, -102, -520, -330, -39130, -172760, -69440
56647, -94, -511, -322, 19530, -146580, -57400
56667, -96, -518, -326, 78260, -117250, -39690
56687, -98, -550, -343, 127470, -87850, -21070
56707, -101, -603, -372, 170170, -54600, -5810
56727, -118, -730, -438, 200830, -18550, 7840
56747, -142, -919, -523, 207900, 30660, 11550
56767, -170, -1254, -687, 187530, 86380, -280
56787, -184, -1747, -969, 160720, 96600, -3780
56807, -196, -1996, -1140, 177870, 18550, 20510
56827, -188, -1693, -929, 238770, -102550, 45010
56847, -179, -1331, -741, 277270, -206570, 54530
56867, -171, -1142, -664, 265300, -251860, 38990
56887, -165, -1074, -641, 242480, -226730, -6370
56907, -167, -1106, -656, 236810, -177870, -57960
56927, -181, -1245, -712, 246750, -142730, -96110
56947, -191, -1493, -822, 251650, -131320, -120820
56967, -202, -1649, -903, 236180, -155750, -131950
56987, -200, -1525, -874, 197540, -206710, -136780
57007, -183, -1233, -733, 170520, -252490, -151410
57027, -167, -977, -582, 193130, -291550, -159460
57047, -144, -796, -473, 215530, -311010, -162470
57067, -122, -688, -407, 190610, -287980, -171010
57087, -98, -613, -360, 137060, -233520, -176330
57107, -83, -565, -329, 84420, -174300, -165200
57127, -72, -536, -318, 43890, -125090, -133840
57147, -64, -523, -318, 18970, -82600, -89250
57167, -63, -507, -315, 13090, -40040, -38990
57187, -61, -493, -303, 21560, 7700, 10360
57207, -62, -480, -294, 28350, 61880, 57470
57227, -71, -479, -292, 17150, 122570, 104300
57247, -92, -508, -317, -20300, 189280, 150010
57267, -119, -572, -370, -76790, 259420, 189070
57287, -151, -674, -438, -130200, 328580, 214690
57307, -185, -835, -535, -163800, 392210, 224000
57327, -221, -1098, -683, -177030, 448630, 216160
57347, -253, -1489, -890, -179200, 497070, 189630
57367, -267, -1832, -1031, -177870, 531930, 144340
57387, -233, -1711, -908, -175070, 524580, 95760
57407, -212, -1434, -777, -178780, 436800, 78610
57427, -210, -1275, -730, -182000, 310590, 89950
57447, -217, -1205, -701, -169540, 256970, 66150
57467, -223, -1199, -659, -144830, 302750, -14490
57487, -223, -1289, -656, -119910, 372330, -107730
57507, -212, -1467, -724, -110600, 383180, -162120
57527, -211, -1636, -857, -122080, 306600, -163800
57547, -216, -1598, -888, -138320, 176890, -140000
57567, -202, -1337, -716, -119350, 74550, -140980
57587, -177, -1064, -537, -82950, 35700, -180320
57607, -154, -859, -430, -78610, 0, -205870
57627, -142, -747, -395, -107660, -55370, -197470
57647, -136, -679, -380, -137620, -109760, -171220
57667, -128, -646, -388, -148960, -144620, -145390
57687, -121, -603, -352, -141330, -153930, -129430
57707, -115, -580, -344, -121310, -138180, -123830
57727, -114, -560, -327, -102410, -112350, -119910
57747, -108, -532, -308, -57680, -107520, -100030
57767, -99, -514, -295, -8540, -114590, -74760
57787, -96, -506, -291, 30590, -120050, -46410
57807, -100, -531, -317, 58870, -121100, -13510
57827, -104, -574, -351, 80640, -112910, 13790
57847, -109, -643, -396, 113960, -90300, 28350
57867, -124, -750, -452, 154910, -56560, 33040
57887, -143, -921, -507, 194390, -10640, 28700
57907, -158, -1221, -629, 213990, 38500, 18130
57927, -186, -1677, -892, 190820, 55580, 17990
57947, -198, -1949, -1123, 148120, 1820, 45150
57967, -194, -1729, -990, 148260, -103740, 74410
57987, -183, -1400, -774, 216510, -186200, 69020
58007, -170, -1178, -649, 269990, -234080, 43680
58027, -166, -1080, -616, 262290, -266420, 20020
58047, -170, -1117, -674, 229880, -278740, 70
58067, -184, -1252, -754, 217140, -272510, -23520
58087, -194, -1434, -807, 231980, -234150, -66010
58107, -195, -1567, -837, 241920, -173810, -127190
58127, -195, -1507, -841, 214760, -152530, -169750
58147, -193, -1287, -765, 174650, -220360, -161700
58167, -178, -1039, -633, 174580, -325360, -131320
58187, -150, -836, -503, 203420, -369740, -131320
58207, -120, -694, -405, 202020, -334600, -165830
58227, -96, -609, -349, 157010, -264810, -197960
58247, -79, -558, -328, 97020, -204470, -197470
58267, -68, -531, -323, 28560, -144130, -106540
58287, -60, -510, -320, 28070, -110110, -52220
58307, -54, -490, -305, 33810, -53830, -6090
58327, -53, -475, -296, 28210, 21700, 34020
58347, -61, -477, -298, 6020, 105630, 73920
58367, -76, -493, -305, -26110, 186410, 115780
58387, -97, -529, -327, -63420, 254870, 159880
58407, -124, -602, -380, -106050, 308420, 204050
58427, -158, -732, -473, -146720, 354830, 238000
58447, -198, -931, -604, -169820, 407330, 246050
58467, -236, -1215, -762, -172060, 473410, 217560
58487, -265, -1590, -928, -167300, 543130, 159180
58507, -250, -1727, -927, -165200, 568610, 103110
58527, -222, -1574, -842, -175770, 490700, 90930
58547, -216, -1380, -784, -190050, 357420, 109410
58567, -217, -1263, -749, -175630, 290360, 90720
58587, -226, -1208, -697, -132230, 322140, 14980
58607, -230, -1217, -640, -92050, 392350, -81900
58627, -216, -1317, -648, -85330, 414680, -144690
58647, -209, -1479, -745, -107870, 348390, -152880
58667, -212, -1586, -865, -130690, 228550, -133140
58687, -215, -1485, -823, -109760, 127050, -133140
58707, -195, -1211, -618, -58310, 82810, -171430
58727, -171, -1000, -482, -43050, 51310, -207970
58747, -155, -861, -430, -78400, -7210, -208600
58767, -147, -771, -414, -121100, -78680, -182210
58787, -142, -708, -405, -137690, -131740, -155400
58807, -132, -653, -382, -126560, -153370, -141120
58827, -123, -598, -349, -99400, -150430, -137760
58847, -111, -547, -307, -69790, -138320, -134470
58867, -105, -512, -279, -50260, -130760, -119980
58887, -102, -508, -290, -44030, -137830, -87570
58907, -108, -536, -321, -29610, -159110, -41860
58927, -106, -557, -352, 7350, -164080, -10570
58947, -106, -581, -364, 59570, -138810, -3780
58967, -106, -600, -362, 118790, -99820, -6020
58987, -107, -661, -381, 169400, -66640, -2730
59007, -120, -794, -433, 192010, -44660, 11760
59027, -149, -1059, -569, 178220, -24780, 27860
59047, -184, -1520, -853, 149590, -21490, 43120
59067, -208, -1962, -1130, 135590, -33740, 40600
59087, -188, -1836, -1004, 172270, -55440, 13790
59107, -190, -1491, -789, 243040, -145180, 11480
59127, -189, -1271, -721, 265790, -288680, 48160
59147, -183, -1178, -712, 240100, -359730, 47880
59167, -179, -1148, -694, 223650, -324100, -7910
59187, -183, -1219, -716, 223790, -237300, -91280
59207, -187, -1375, -778, 234850, -182140, -147140
59227, -198, -1540, -843, 254450, -194880, -160370
59247, -209, -1573, -894, 244860, -252000, -152880
59267, -199, -1378, -825, 194530, -301070, -157780
59287, -180, -1111, -670, 164290, -308070, -190820
59307, -157, -902, -548, 179340, -303660, -217420
59327, -134, -762, -460, 194740, -308070, -219170
59347, -108, -654, -388, 180880, -296380, -210210
59367, -84, -579, -337, 136290, -257110, -197610
59387, -66, -546, -329, 72100, -201670, -172550
59407, -63, -539, -337, 13300, -142170, -132930
59427, -58, -524, -333, -14070, -80570, -87570
59447, -55, -497, -311, -3990, -20020, -41930
59467, -51, -477, -296, 24080, 32830, 10850
59487, -57, -470, -294, 41860, 79520, 74620
59507, -73, -475, -308, 33250, 134330, 140420
59527, -99, -505, -338, -3710, 206080, 196770
59547, -133, -567, -393, -61880, 290290, 238910
59567, -171, -675, -475, -122850, 375690, 266280
59587, -209, -839, -574, -165270, 455840, 276360
59607, -250, -1169, -751, -180460, 527100, 266420
59627, -292, -1659, -1011, -178570, 583030, 239610
59647, -308, -1998, -1178, -178850, 624050, 194740
59667, -254, -1781, -957, -178710, 642390, 129010
59687, -226, -1431, -776, -162470, 579390, 84140
59707, -222, -1251, -740, -153370, 430780, 97020
59727, -240, -1191, -717, -135940, 332010, 91000
59747, -252, -1199, -684, -94290, 358750, 15120
59767, -254, -1299, -673, -48370, 443800, -96670
59787, -229, -1460, -701, -19740, 482160, -174860
59807, -219, -1626, -823, -19180, 415030, -188580
59827, -229, -1634, -916, -50960, 260470, -154490
59847, -219, -1377, -743, -60760, 110810, -133770
59867, -186, -1056, -516, -20650, 56140, -177800
59887, -157, -834, -395, 5180, 35210, -232610
59907, -145, -699, -354, -20580, -28630, -236880
59927, -137, -618, -343, -67130, -111930, -203840
59947, -130, -567, -333, -100170, -173110, -168840
59967, -120, -520, -312, -109760, -198800, -146930
59987, -111, -482, -290, -102060, -193900, -139160
60007, -106, -453, -269, -85050, -174580, -136500
60027, -101, -435, -255, -34300, -154980, -106470
60047, -98, -431, -256, -630, -167510, -73150
60067, -98, -449, -270, 36890, -186130, -33810
60087, -98, -490, -303, 75390, -196070, 2170
60107, -104, -559, -349, 113750, -186340, 25550
60127, -110, -666, -414, 153720, -152600, 31290
60147, -129, -828, -475, 181440, -89180, 14560
60167, -156, -1127, -608, 163730, -11690, -13580
60187, -177, -1633, -888, 127190, 22540, -28280
60207, -198, -1998, -1209, 143500, -60970, 2170
60227, -217, -1996, -1144, 203980, -212030, 42980
60247, -195, -1496, -843, 255920, -314790, 35630
60267, -180, -1135, -644, 262150, -350070, 210
60287, -166, -1017, -621, 231350, -345170, -37730
60307, -174, -1042, -655, 223510, -321580, -72380
60327, -183, -1177, -715, 251720, -274960, -117040
60347, -204, -1496, -849, 265650, -212310, -174090
60367, -216, -1847, -997, 233800, -173600, -221270
60387, -211, -1789, -1025, 176470, -211120, -236180
60407, -206, -1406, -877, 165760, -326200, -211610
60427, -190, -1044, -658, 227850, -409640, -197330
60447, -152, -787, -482, 252910, -399770, -224350
60467, -117, -648, -390, 193410, -332150, -256550
60487, -91, -575, -347, 96250, -252420, -261310
60507, -75, -543, -335, 23870, -187880, -233450
60527, -65, -527, -335, -4480, -141610, -183890
60547, -56, -521, -335, 4270, -105280, -123200
60567, -53, -511, -326, 32830, -63980, -60830
60587, -49, -498, -315, 58520, -7630, -4340
60607, -50, -486, -301, 61600, 64050, 47040
60627, -61, -481, -297, 37240, 142030, 101010
60647, -82, -495, -318, -9590, 215810, 160230
60667, -111, -528, -354, -62860, 281050, 219380
60687, -138, -586, -404, -102900, 337400, 269290
60707, -172, -708, -490, -124040, 387870, 304920
60727, -213, -914, -616, -137130, 442680, 319410
60747, -261, -1252, -815, -154560, 512750, 303310
60767, -302, -1659, -1020, -176540, 598010, 249830
60787, -284, -1834, -1025, -188160, 668150, 171360
60807, -241, -1653, -893, -187810, 643790, 121730
60827, -234, -1464, -853, -190540, 493360, 142590
60847, -243, -1339, -823, -174440, 366030, 152530
60867, -257, -1261, -750, -125580, 383740, 75320
60887, -261, -1259, -682, -68460, 473130, -44940
60907, -242, -1348, -663, -34160, 514920, -130760
60927, -221, -1543, -767, -40810, 457030, -152040
60947, -231, -1696, -943, -77840, 319410, -128450
60967, -235, -1577, -883, -80850, 183540, -117040
60987, -210, -1267, -636, -19180, 130620, -165620
61007, -179, -1008, -468, 22050, 98700, -220710
61027, -160, -841, -405, -8190, 18970, -225400
61047, -149, -736, -390, -67130, -73500, -198940
61067, -143, -670, -385, -106260, -139930, -171850
61087, -134, -612, -363, -112560, -166950, -159530
61107, -121, -550, -319, -95550, -159180, -163730
61127, -114, -498, -277, -71470, -141400, -168980
61147, -108, -464, -257, -52150, -139510, -155820
61167, -106, -461, -261, -38500, -161280, -120050
61187, -103, -467, -278, -25130, -190890, -75180
61207, -102, -482, -296, -4060, -210490, -35770
61227, -103, -510, -322, 27160, -211400, -8190
61247, -105, -567, -359, 64120, -190050, 4060
61267, -112, -653, -399, 105420, -149730, 2870
61287, -123, -798, -464, 149590, -100310, -5740
61307, -143, -1027, -544, 181790, -51380, -14560
61327, -167, -1410, -737, 179690, -20090, -15330
61347, -204, -1954, -1097, 155820, -53620, 9730
61367, -213, -1998, -1198, 149800, -139790, 40250
61387, -191, -1608, -896, 188090, -201110, 23450
61407, -179, -1246, -687, 251230, -252000, -10780
61427, -173, -1094, -650, 273350, -325290, -17430
61447, -176, -1091, -681, 257670, -377160, -18130
61467, -181, -1192, -731, 249900, -364140, -46410
61487, -195, -1396, -803, 246610, -278670, -118860
61507, -194, -1608, -887, 225960, -171220, -202510
61527, -193, -1621, -922, 197470, -138040, -243670
61547, -201, -1402, -842, 193340, -227990, -215810
61567, -182, -1115, -677, 220010, -349020, -170590
61587, -145, -854, -503, 237020, -377440, -179060
61607, -117, -716, -417, 197120, -314160, -226590
61627, -100, -652, -392, 124390, -237510, -253400
61647, -86, -612, -375, 66080, -187810, -237300
61667, -72, -569, -348, 47180, -161140, -192780
61687, -55, -529, -320, 55020, -134190, -141540
61707, -48, -501, -304, 64400, -97230, -87360
61727, -47, -485, -305, 55720, -42700, -31990
61747, -54, -470, -304, 29120, 33180, 19110
61767, -65, -458, -304, -980, 122080, 65800
61787, -83, -462, -312, -23520, 205660, 115710
61807, -109, -484, -337, -47250, 323750, 234150
61827, -139, -544, -383, -67900, 373380, 287350
61847, -181, -680, -486, -109480, 437570, 316680
61867, -238, -918, -650, -157430, 527310, 305130
61887, -294, -1279, -857, -182000, 637420, 245910
61907, -317, -1734, -1034, -170170, 730940, 160580
61927, -281, -1964, -1058, -147490, 720510, 110810
61947, -246, -1701, -933, -146720, 560000, 132440
61967, -239, -1392, -818, -146020, 402080, 148330
61987, -242, -1227, -755, -110320, 371980, 94360
62007, -254, -1143, -679, -43120, 433440, -9310
62027, -253, -1160, -596, 16940, 495250, -105910
62047, -232, -1311, -631, 20510, 486500, -150990
62067, -228, -1570, -805, -21280, 390460, -144340
62087, -237, -1723, -955, -46410, 257880, -128170
62107, -236, -1549, -841, -4410, 159740, -148960
62127, -210, -1251, -617, 57050, 94640, -192850
62147, -181, -998, -467, 50190, 23450, -219380
62167, -163, -833, -415, -16940, -55580, -218190
62187, -153, -728, -397, -76300, -124040, -201460
62207, -147, -654, -372, -96600, -162540, -191030
62227, -136, -592, -339, -90860, -170240, -192500
62247, -126, -536, -300, -76580, -166950, -193900
62267, -116, -503, -280, -64820, -170870, -182420
62287, -112, -484, -271, -60410, -185640, -157010
62307, -110, -485, -279, -58870, -206640, -120890
62327, -113, -500, -298, -49630, -228620, -80220
62347, -112, -529, -329, -25200, -241990, -45780
62367, -110, -567, -355, 12320, -233520, -27440
62387, -112, -634, -389, 56700, -202230, -23940
62407, -119, -723, -433, 103390, -162120, -27090
62427, -124, -826, -456, 139930, -120330, -33180
62447, -140, -1009, -541, 148050, -87500, -32550
62467, -167, -1371, -764, 133630, -85540, -19390
62487, -196, -1755, -1017, 136220, -132230, 5670
62507, -200, -1823, -1047, 172130, -178430, 6020
62527, -182, -1517, -843, 218820, -197960, -30520
62547, -178, -1256, -693, 255850, -254240, -45150
62567, -176, -1155, -692, 253680, -325640, -37520
62587, -182, -1169, -729, 241570, -352170, -46270
62607, -188, -1250, -750, 245980, -299810, -99960
62627, -191, -1413, -806, 240240, -201670, -182210
62647, -190, -1561, -870, 219940, -147630, -234220
62667, -194, -1554, -882, 213430, -192500, -228690
62687, -194, -1384, -816, 210980, -287070, -196350
62707, -175, -1117, -674, 204750, -332430, -194950
62727, -147, -899, -527, 190750, -300370, -232120
62747, -120, -757, -441, 156590, -247240, -261870
62767, -105, -680, -402, 112910, -215390, -251860
62787, -90, -631, -374, 80780, -195370, -215320
62807, -75, -592, -355, 58380, -164640, -175070
62827, -60, -555, -332, 42700, -121800, -132790
62847, -55, -529, -321, 33390, -72940, -83300
62867, -52, -507, -314, 22680, -15540, -30730
62887, -56, -486, -305, 8120, 55300, 17430
62907, -62, -468, -294, -5180, 129780, 65660
62927, -78, -480, -308, -14280, 190050, 124320
62947, -102, -529, -355, -25060, 233100, 194460
62967, -135, -609, -413, -44940, 279930, 255780
62987, -172, -730, -488, -70420, 347200, 291480
63007, -214, -930, -617, -105910, 430920, 298270
63027, -257, -1210, -779, -151760, 519470, 277760
63047, -269, -1486, -882, -185570, 601020, 231980
63067, -251, -1638, -923, -185500, 635740, 185640
63087, -247, -1563, -897, -173950, 574910, 176820
63107, -234, -1363, -797, -169260, 471450, 181720
63127, -231, -1225, -717, -151760, 419090, 149590
63147, -238, -1172, -673, -125090, 429380, 83860
63167, -238, -1209, -653, -90650, 465220, 6650
63187, -236, -1332, -694, -59150, 480900, -56490
63207, -232, -1491, -786, -51590, 451360, -91350
63227, -229, -1570, -842, -56910, 380660, -106260
63247, -220, -1474, -780, -39480, 287000, -117600
63267, -204, -1277, -653, -7560, 200620, -137690
63287, -185, -1095, -542, 10710, 125440, -161490
63307, -169, -952, -480, 1750, 52500, -175910
63327, -160, -849, -447, -30310, -11130, -181370
63347, -151, -759, -402, -55160, -61670, -180250
63367, -137, -666, -358, -56140, -98560, -177870
63387, -130, -608, -324, -46970, -124530, -173530
63407, -124, -570, -309, -42490, -146930, -161210
63427, -120, -548, -308, -43680, -171220, -138810
63447, -116, -535, -309, -43820, -193620, -112280
63467, -113, -530, -316, -37660, -207970, -86870
63487, -110, -536, -323, -21700, -212100, -64820
63507, -108, -553, -335, 7630, -208600, -46900
63527, -109, -601, -360, 47880, -200060, -31850
63547, -114, -687, -402, 91210, -186970, -17500
63567, -125, -826, -470, 149800, -141260, 1750
63587, -150, -1082, -593, 153230, -112140, 980
63607, -172, -1427, -777, 139580, -94500, -6790
63627, -190, -1768, -992, 131810, -112910, -12600
63647, -189, -1770, -999, 166810, -181160, -8890
63667, -185, -1494, -833, 227290, -273980, 560
63687, -178, -1255, -717, 252420, -346010, 1610
63707, -172, -1115, -657, 239330, -358120, -22050
63727, -163, -1061, -636, 218540, -316400, -68810
63747, -169, -1109, -665, 207690, -256410, -118510
63767, -176, -1245, -722, 214550, -207410, -156590
63787, -180, -1424, -788, 221060, -186830, -179410
63807, -184, -1504, -833, 201390, -207340, -179970
63827, -179, -1344, -784, 165270, -253330, -168560
63847, -159, -1096, -654, 156940, -280350, -167650
63867, -136, -884, -525, 176750, -276430, -172410
63887, -109, -735, -430, 178710, -250180, -172900
63907, -87, -639, -370, 146860, -202650, -163660
63927, -70, -573, -331, 98210, -142520, -141330
63947, -57, -530, -312, 53550, -81900, -102550
63967, -50, -501, -306, 25130, -24710, -50260
63987, -52, -482, -306, 12670, 36680, 5530
64007, -58, -476, -307, 9170, 105840, 58310
64027, -71, -474, -312, 8820, 179200, 108360
64047, -90, -495, -328, 3010, 250460, 159180
64067, -122, -558, -375, -21910, 321020, 206430
64087, -160, -660, -450, -66990, 399140, 237510
64107, -200, -804, -541, -116130, 483280, 244160
64127, -234, -999, -652, -151060, 558740, 229810
64147, -258, -1221, -772, -159390, 610540, 203140
64167, -267, -1405, -843, -136780, 628950, 174230
64187, -267, -1477, -859, -103600, 608370, 151340
64207, -260, -1413, -813, -86450, 565880, 127400
64227, -248, -1299, -750, -77910, 526750, 91840
64247, -241, -1212, -701, -56070, 495320, 48020
64267, -243, -1190, -672, -12530, 471380, 3220
64287, -241, -1225, -665, 34930, 452830, -42700
64307, -243, -1317, -694, 61320, 424970, -82460
64327, -236, -1404, -726, 62930, 376180, -112350
64347, -227, -1426, -733, 57540, 302960, -133980
64367, -217, -1368, -714, 57260, 201880, -143010
64387, -210, -1240, -644, 61950, 99610, -152670
64407, -197, -1088, -549, 63140, 25550, -177100
64427, -181, -941, -468, 42910, -28910, -205030
64447, -165, -808, -408, 4830, -83300, -218400
64467, -155, -690, -362, -31430, -140770, -214060
64487, -148, -621, -344, -56980, -197050, -196700
64507, -142, -573, -329, -72100, -241150, -176050
64527, -133, -529, -312, -78400, -264250, -160300
64547, -123, -500, -296, -78400, -270620, -148680
64567, -122, -493, -299, -73640, -272720, -133700
64587, -120, -517, -318, -61880, -276990, -112210
64607, -120, -559, -346, -38010, -280420, -88690
64627, -122, -614, -376, 560, -278320, -67760
64647, -123, -692, -418, 48860, -270200, -50470
64667, -130, -802, -466, 93310, -252700, -39060
64687, -145, -999, -554, 119000, -220010, -38850
64707, -166, -1299, -718, 122710, -185010, -45570
64727, -189, -1664, -953, 115500, -175280, -47600
64747, -195, -1778, -1033, 122220, -195510, -49700
64767, -189, -1554, -879, 169750, -233030, -61600
64787, -186, -1318, -749, 234150, -295330, -66010
64807, -174, -1155, -682, 248780, -352450, -67480
64827, -164, -1052, -635, 223860, -357350, -90020
64847, -155, -1019, -619, 197680, -308140, -132300
64867, -154, -1055, -627, 181160, -238280, -177100
64887, -152, -1118, -627, 179830, -174230, -209300
64907, -151, -1210, -650, 181160, -135030, -222950
64927, -149, -1223, -684, 152950, -130480, -211400
64947, -140, -1103, -643, 102830, -145460, -188160
64967, -125, -928, -545, 80780, -151060, -171570
64987, -104, -766, -440, 95340, -134330, -163170
65007, -83, -649, -367, 107450, -103670, -151760
65027, -69, -570, -325, 93170, -65660, -128030
65047, -63, -529, -314, 55510, -17990, -93660
65067, -65, -513, -322, 10850, 42420, -54040
65087, -74, -503, -330, -18690, 111020, -14000
65107, -83, -489, -326, -20440, 180040, 23940
65127, -95, -493, -325, -1820, 243460, 61600
65147, -118, -526, -347, 12180, 300370, 100800
65167, -149, -596, -392, 3640, 355810, 137760
65187, -184, -709, -460, -24080, 414750, 162330
65207, -215, -865, -542, -58240, 476070, 166250
65227, -232, -1046, -630, -84280, 532560, 148820
65247, -235, -1239, -699, -90440, 568610, 121240
65267, -243, -1401, -787, -73710, 551670, 108500
65287, -239, -1397, -763, -55230, 481880, 111650
65307, -220, -1272, -660, -44310, 416290, 94500
65327, -210, -1177, -623, -48160, 370440, 56210
65347, -206, -1117, -586, -84980, 277480, -13720
65367, -197, -1100, -562, -81480, 251580, -58170
65387, -199, -1138, -575, -84630, 221760, -95550
65407, -199, -1214, -600, -97510, 183260, -124950
65427, -198, -1311, -649, -123200, 133280, -148680
65447, -201, -1391, -729, -162190, 64120, -159950
65467, -196, -1333, -705, -178850, -11130, -168420
65487, -186, -1172, -606, -171430, -83510, -173880
65507, -174, -1030, -551, -183260, -160370, -163590
65527, -169, -924, -517, -207620, -221690, -147070
65547, -158, -841, -484, -224700, -254240, -136080
65567, -153, -806, -483, -231280, -273630, -120400
65587, -152, -807, -492, -219100, -286930, -100870
65607, -149, -810, -492, -185360, -289730, -86170
65627, -143, -808, -475, -139720, -287770, -73010
65647, -140, -804, -468, -97510, -290290, -53340
65667, -137, -810, -478, -67480, -293230, -30520
65687, -133, -822, -484, -42560, -284760, -12880
65707, -124, -836, -499, -12530, -261660, -3430
65727, -120, -846, -510, 27090, -229180, 1750
65747, -114, -826, -496, 70910, -179060, -2310
65767, -109, -786, -462, 104720, -107450, -18970
65787, -107, -759, -438, 121240, -36260, -30870
65807, -111, -789, -461, 131460, 8540, -20930
65827, -122, -860, -515, 145320, 38430, -770
65847, -137, -957, -573, 167300, 77630, 8750
65867, -152, -1063, -625, 190890, 127820, 2940
65887, -167, -1166, -665, 205940, 173040, -6930
65907, -170, -1249, -695, 207270, 199500, -15120
65927, -171, -1310, -728, 199850, 191520, -12670
65947, -173, -1326, -760, 198100, 148750, 3780
65967, -173, -1252, -728, 209020, 113400, 7140
65987, -169, -1146, -652, 233240, 106260, -11480
66007, -168, -1097, -617, 249690, 104160, -31080
66027, -176, -1148, -637, 242970, 97930, -45150
66047, -187, -1254, -684, 222530, 93590, -62580
66067, -196, -1328, -729, 191240, 90580, -89110
66087, -190, -1270, -697, 162610, 77630, -118230
66107, -182, -1148, -625, 169750, 28700, -131040
66127, -178, -1040, -565, 193480, -45640, -127190
66147, -175, -945, -507, 187250, -92610, -135940
66167, -163, -850, -447, 143010, -93310, -167510
66187, -151, -773, -404, 80290, -74060, -202790
66207, -146, -720, -388, 23450, -67900, -219730
66227, -148, -693, -380, 0, -91070, -212520
66247, -142, -666, -356, 4900, -126980, -195720
66267, -131, -640, -336, 1610, -147350, -186760
66287, -125, -620, -325, -37030, -142660, -186060
66307, -120, -596, -314, -94640, -130830, -181650
66327, -116, -576, -309, -138950, -134890, -162050
66347, -120, -584, -329, -158200, -163030, -123200
66367, -123, -616, -359, -152740, -206150, -70630
66387, -122, -658, -384, -128170, -238700, -24500
66407, -118, -696, -389, -102970, -236880, -1120
66427, -123, -773, -426, -101150, -203910, 5250
66447, -142, -930, -520, -121240, -173670, 17010
66467, -158, -1125, -639, -129920, -170870, 41930
66487, -174, -1344, -769, -102480, -195370, 72240
66507, -180, -1512, -851, -49000, -229740, 95410
66527, -181, -1542, -831, 9590, -256270, 100590
66547, -183, -1480, -809, 41790, -277270, 94010
66567, -182, -1424, -831, 34930, -321300, 103180
66587, -171, -1382, -827, 47810, -375620, 123480
66607, -163, -1381, -809, 108500, -384720, 117460
66627, -162, -1461, -830, 164640, -345520, 82740
66647, -166, -1566, -871, 180530, -294490, 43540
66667, -163, -1610, -934, 163380, -264530, 17360
66687, -159, -1480, -886, 151340, -279860, 17570
66707, -199, -1230, -721, 192430, -302960, 22260
66727, -182, -834, -829, 244790, -286650, 3010
66747, 309, -247, -1763, 193620, -337330, -51520
66767, -159, -977, -989, -130550, -371280, -154630
66787, -179, -713, -703, -422800, -10990, -104930
66807, -162, -627, -583, -3780, 34440, 25970
66827, -47, -392, -391, 461160, -162190, 53130
66847, -13, -350, -222, 774480, -241010, 31080
66867, -3, -290, -96, 685860, -132650, 6090
66887, -58, -382, -278, 328090, 149800, -31850
66907, -165, -529, -409, -137620, 464660, -52920
66927, -204, -552, -410, -478660, 736820, -69650
66947, -138, -488, -355, -540470, 833140, -75600
66967, -87, -556, -394, -308560, 669130, 13370
66987, -137, -876, -634, 48930, 360080, 208320
67007, -381, -1632, -1255, 290500, 177170, 372470
67027, -733, -1998, -1517, 310730, 330890, 330820
67047, -407, -1462, -436, 241780, 839720, -3640
67067, -55, -1107, -244, 254800, 1251740, -329000
67087, -247, -1433, -981, 108780, 817390, -112560
67107, -239, -1387, -1149, 83300, -159670, 414260
67127, -312, -1005, -885, 378070, 225820, 99750
67147, -299, -787, -518, 560420, 556500, -141610
67167, -180, -819, -210, 544950, 570080, -161700
67187, -141, -1034, -211, 285040, 359100, -35420
67207, -225, -1571, -950, -63980, 8820, 153160
67227, -234, -1865, -1493, -98000, -209860, 213080
67247, -242, -1267, -839, 281330, -10360, -8820
67267, -163, -849, -244, 532000, 137340, -178850
67287, -143, -734, -182, 373590, -30450, -131950
67307, -173, -678, -290, 69440, -243810, -36470
67327, -188, -689, -455, -111090, -386050, 26180
67347, -178, -717, -541, -134050, -416920, 15680
67367, -179, -656, -496, -51170, -310240, -90860
67387, -166, -495, -303, 58660, -125160, -259630
67407, -126, -357, -118, 119350, -20650, -362320
67427, -102, -309, -55, 83440, -81900, -325710
67447, -127, -370, -158, -33600, -249130, -195020
67467, -159, -467, -298, -155330, -411530, -56700
67487, -172, -602, -424, -215320, -497420, 30800
67507, -157, -753, -532, -207970, -491750, 51030
67527, -134, -886, -594, -176680, -374290, -13230
67547, -122, -991, -575, -154560, -175560, -132720
