T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
12937, -831, -1350, -626, 48510, 404110, 27160
12957, -774, -1242, -568, 53340, 364630, 15050
12977, -715, -1131, -508, 56000, 329070, -3220
12997, -648, -1025, -459, 58310, 290710, -21560
13017, -631, -975, -419, 77490, 244300, -40880
13037, -599, -938, -406, 58380, 208390, -81970
13057, -599, -938, -383, 27300, 203910, -96110
13077, -599, -956, -406, 7280, 162330, -85260
13097, -586, -929, -395, 30030, 86170, -66150
13117, -550, -878, -382, 33110, 43540, -65240
13137, -511, -798, -328, 7770, 42140, -78190
13157, -472, -721, -287, -22260, 38010, -77840
13177, -448, -663, -262, -40390, 3710, -57470
13197, -414, -603, -246, -36400, -45780, -37730
13217, -382, -548, -225, -29960, -79940, -30100
13237, -354, -497, -201, -35980, -89880, -30100
13257, -334, -456, -179, -50750, -91210, -25060
13277, -330, -441, -171, -68740, -99190, -8960
13297, -342, -458, -187, -84770, -117390, 14700
13317, -359, -494, -215, -90510, -140490, 33110
13337, -385, -551, -249, -82110, -154910, 34160
13357, -422, -621, -279, -67970, -150220, 13720
13377, -475, -716, -313, -53900, -138040, -15890
13397, -547, -863, -377, -39130, -149100, -28420
13417, -654, -1084, -498, -26600, -192010, -12180
13437, -774, -1324, -636, -24010, -233870, 10780
13457, -852, -1465, -712, -31430, -245770, 9240
13477, -818, -1389, -668, -32200, -249760, -12880
13497, -741, -1222, -591, -8050, -296030, -18620
13517, -672, -1084, -544, 16870, -362880, -3150
13537, -632, -1005, -511, 24570, -393750, -5250
13557, -633, -1000, -511, 18340, -374430, -37870
13577, -669, -1061, -538, 16520, -343630, -83580
13597, -721, -1161, -582, 22610, -319970, -128520
13617, -790, -1284, -633, 14910, -302260, -164850
13637, -845, -1380, -695, -5950, -299180, -184730
13657, -846, -1362, -700, -12040, -327320, -192150
13677, -752, -1183, -608, 5600, -366870, -205590
13697, -643, -977, -501, 11060, -389060, -224630
13717, -572, -845, -438, -18900, -386400, -231210
13737, -527, -766, -399, -59570, -367010, -230860
13757, -499, -725, -373, -92960, -331240, -236110
13777, -485, -710, -361, -115220, -286650, -247520
13797, -480, -715, -349, -122920, -247800, -255710
13817, -481, -741, -357, -120540, -224560, -250250
13837, -492, -777, -374, -117740, -211050, -231280
13857, -492, -794, -379, -116760, -195790, -209160
13877, -475, -778, -361, -115430, -175210, -187740
13897, -458, -751, -347, -114100, -158130, -158480
13917, -435, -716, -335, -112000, -147350, -120120
13937, -412, -678, -316, -103040, -136150, -84770
13957, -381, -623, -287, -84700, -117670, -60550
13977, -351, -569, -260, -59290, -94710, -42490
13997, -325, -523, -238, -30170, -74270, -21350
14017, -308, -490, -225, -3360, -56280, 5810
14037, -296, -472, -222, 17150, -35210, 36890
14057, -302, -477, -227, 32690, -6510, 66010
14077, -320, -502, -240, 47600, 28280, 92190
14097, -350, -550, -262, 65030, 66220, 112140
14117, -398, -633, -302, 82320, 106960, 127330
14137, -477, -784, -371, 94920, 145320, 144130
14157, -594, -1002, -480, 100590, 173670, 171080
14177, -750, -1284, -631, 91630, 195090, 209230
14197, -851, -1484, -741, 72730, 217840, 240170
14217, -809, -1407, -688, 68950, 235900, 248570
14237, -694, -1181, -561, 86730, 242060, 248500
14257, -627, -1019, -494, 89040, 232540, 277340
14277, -609, -957, -484, 60690, 231350, 325360
14297, -637, -989, -515, 38290, 254310, 350140
14317, -703, -1099, -584, 39620, 300440, 337400
14337, -796, -1249, -649, 49910, 374080, 288050
14357, -899, -1438, -722, 50960, 459550, 226590
14377, -937, -1525, -759, 39200, 508760, 192920
14397, -913, -1479, -739, 34090, 492310, 199080
14417, -848, -1339, -670, 36820, 444360, 218680
14437, -771, -1188, -587, 31850, 427350, 207130
14457, -727, -1080, -515, 29540, 436170, 163310
14477, -654, -977, -464, 41090, 437990, 111020
14497, -597, -892, -417, 81690, 401800, 71680
14517, -590, -884, -422, 146860, 337890, 57750
14537, -604, -897, -418, 154280, 321230, 46970
14557, -618, -912, -407, 109550, 367920, 12880
14577, -583, -856, -355, 64330, 399490, -12040
14597, -538, -804, -333, 69370, 353990, -10220
14617, -486, -732, -309, 105980, 244370, 23660
14637, -460, -681, -292, 130200, 147070, 55230
14657, -418, -603, -252, 119420, 113680, 60900
14677, -384, -538, -215, 99960, 115010, 48930
14697, -348, -475, -186, 82600, 118860, 38430
14717, -327, -435, -170, 65660, 108990, 41930
14737, -316, -417, -161, 51170, 94430, 51520
14757, -321, -418, -157, 35910, 84910, 58030
14777, -331, -440, -162, 10220, 60270, 69160
14797, -346, -484, -181, 6020, 29330, 86800
14817, -376, -553, -228, -4690, 5250, 108290
14837, -434, -663, -287, -30870, 10430, 120750
14857, -531, -846, -375, -70140, 43960, 117390
14877, -660, -1095, -498, -95550, 70980, 101850
14897, -770, -1332, -607, -72310, 58660, 82810
14917, -814, -1441, -628, -37380, 20020, 75740
14937, -804, -1401, -618, -66850, -27650, 110320
14957, -763, -1287, -591, -121520, -92610, 175350
14977, -696, -1176, -559, -117670, -155190, 208810
14997, -626, -1054, -491, -78260, -168000, 184310
15017, -578, -976, -443, -69580, -132650, 145740
15037, -602, -1002, -449, -87920, -103530, 133910
15057, -653, -1106, -508, -110530, -91910, 140630
15077, -761, -1304, -617, -113680, -100450, 147070
15097, -826, -1443, -675, -94990, -118790, 142450
15117, -842, -1479, -697, -76370, -135800, 127120
15137, -762, -1311, -605, -54040, -167930, 119490
15157, -660, -1109, -503, -50330, -195160, 122990
15177, -600, -968, -436, -61600, -212590, 130130
15197, -558, -883, -402, -72800, -229040, 143570
15217, -549, -860, -401, -71190, -241360, 145740
15237, -524, -828, -391, -53970, -238350, 123620
15257, -512, -808, -370, -33250, -210070, 77560
15277, -499, -790, -352, -31290, -166180, 29820
15297, -506, -791, -338, -35070, -137410, 1470
15317, -503, -787, -339, -38710, -143290, 3850
15337, -502, -778, -343, -36750, -168420, 19180
15357, -480, -741, -331, -35000, -185010, 27230
15377, -451, -685, -302, -32340, -182210, 19460
15397, -416, -622, -273, -33740, -166810, 4830
15417, -379, -557, -240, -35560, -149800, -7490
15437, -356, -511, -221, -38150, -134260, -13860
15457, -336, -476, -205, -46480, -111930, -18410
15477, -326, -459, -195, -56630, -80080, -27930
15497, -325, -457, -191, -64470, -45080, -39900
15517, -334, -472, -194, -68110, -12600, -52500
15537, -357, -511, -209, -70000, 17920, -65240
15557, -391, -577, -241, -72170, 47670, -79870
15577, -445, -679, -286, -74550, 80850, -98700
15597, -523, -835, -358, -83650, 122430, -120400
15617, -635, -1037, -440, -100590, 167860, -141540
15637, -741, -1252, -534, -115080, 194670, -153510
15657, -810, -1394, -606, -116060, 167160, -141680
15677, -791, -1363, -610, -103250, 86380, -103320
15697, -716, -1218, -550, -95270, 12040, -70000
15717, -639, -1074, -472, -113680, 3220, -73990
15737, -601, -994, -424, -139650, 37870, -103950
15757, -604, -999, -426, -157990, 70000, -127680
15777, -648, -1089, -470, -168420, 84210, -135730
15797, -730, -1246, -548, -173740, 87150, -136290
15817, -816, -1428, -645, -178780, 82600, -133910
15837, -874, -1533, -702, -180880, 63140, -125720
15857, -844, -1487, -690, -181300, 36120, -114450
15877, -759, -1315, -585, -187600, 13930, -109900
15897, -662, -1127, -504, -194600, 420, -107030
15917, -607, -1015, -454, -196700, -21350, -93590
15937, -579, -960, -431, -194880, -44310, -72870
15957, -552, -922, -416, -195440, -53620, -56840
15977, -564, -927, -416, -204050, -40740, -53970
15997, -571, -939, -438, -225680, -17150, -50890
16017, -548, -890, -405, -201110, -36260, -40460
16037, -501, -825, -367, -132090, -68460, -44240
16057, -479, -782, -336, -112070, -65660, -52990
16077, -475, -753, -327, -140840, -44520, -38430
16097, -472, -726, -329, -161420, -53760, 2450
16117, -428, -650, -297, -140210, -90580, 34580
16137, -385, -576, -259, -92750, -112980, 28560
16157, -347, -508, -223, -56910, -105280, 3080
16177, -333, -478, -208, -41300, -85890, -12390
16197, -333, -468, -207, -37800, -71190, -8540
16217, -332, -465, -208, -26880, -71120, 2800
16237, -346, -483, -221, -3920, -74550, 3570
16257, -360, -515, -236, 17290, -68320, -9380
16277, -389, -569, -266, 43400, -57680, -31010
16297, -438, -661, -309, 76160, -48300, -53480
16317, -520, -795, -378, 100380, -31850, -76160
16337, -596, -977, -453, 114660, -11900, -98700
16357, -688, -1170, -530, 124670, -3220, -113400
16377, -777, -1348, -627, 120260, -8400, -109760
16397, -802, -1383, -655, 95760, -32340, -84700
16417, -749, -1271, -613, 84630, -81270, -56280
16437, -678, -1133, -555, 109130, -142730, -46900
16457, -622, -1021, -499, 133280, -177100, -63280
16477, -608, -988, -478, 133420, -172690, -93800
16497, -622, -1003, -473, 116270, -144690, -128660
16517, -665, -1104, -534, 101080, -125790, -155680
16537, -737, -1210, -578, 79240, -136430, -169540
16557, -813, -1367, -664, 38850, -130410, -172620
16577, -831, -1396, -689, 34230, -155540, -180670
16597, -772, -1280, -626, 57330, -186970, -199850
16617, -681, -1113, -538, 57960, -203070, -217910
16637, -607, -973, -458, 25690, -199220, -218680
16657, -577, -908, -438, -11830, -200830, -200550
16677, -547, -860, -417, -23170, -203350, -192500
16697, -534, -844, -404, -25340, -186200, -202650
16717, -531, -853, -400, -43050, -149030, -213920
16737, -538, -870, -397, -59780, -120050, -211260
16757, -533, -875, -398, -68530, -113050, -190750
16777, -518, -854, -392, -73290, -119560, -160160
16797, -482, -795, -362, -68810, -121310, -135380
16817, -446, -728, -330, -62440, -114310, -114310
16837, -406, -655, -292, -55300, -105700, -90510
16857, -369, -587, -260, -42280, -97720, -66220
16877, -333, -526, -235, -30450, -84980, -42490
16897, -308, -482, -216, -26320, -60340, -18830
16917, -293, -451, -204, -24010, -28490, 4830
16937, -283, -429, -193, -16660, 3290, 27790
16957, -285, -423, -189, -3640, 28630, 52780
16977, -293, -434, -197, 14070, 48440, 77630
16997, -316, -471, -217, 34440, 66850, 98140
17017, -345, -529, -248, 55090, 88270, 112770
17037, -389, -615, -289, 72940, 117530, 122360
17057, -463, -749, -350, 77140, 158760, 133560
17077, -581, -966, -450, 57330, 207550, 154350
17097, -745, -1262, -610, 19040, 246120, 185710
17117, -856, -1482, -729, -5880, 260260, 210000
17137, -813, -1420, -684, 20160, 244160, 212590
17157, -690, -1189, -553, 64960, 213570, 218330
17177, -611, -1007, -475, 64890, 194320, 251160
17197, -587, -930, -462, 28000, 204470, 290500
17217, -601, -935, -483, 5040, 239610, 299390
17237, -653, -1014, -522, 7350, 301420, 264740
17257, -726, -1143, -572, 18200, 379610, 203140
17277, -820, -1320, -633, 24780, 440720, 152740
17297, -901, -1489, -716, 15750, 451710, 147770
17317, -912, -1515, -741, 1540, 410270, 175210
17337, -838, -1372, -670, 6160, 365330, 183540
17357, -751, -1193, -567, 16170, 357210, 150710
17377, -679, -1056, -484, 21070, 365330, 106050
17397, -629, -968, -449, 30800, 353990, 76020
17417, -592, -893, -401, 48720, 325990, 57680
17437, -577, -880, -393, 50890, 318500, 35910
17457, -571, -873, -388, 49350, 306740, 18410
17477, -574, -883, -391, 70770, 273070, 14420
17497, -569, -877, -383, 75110, 249900, 7070
17517, -550, -845, -368, 60830, 243530, -7070
17537, -514, -778, -321, 52010, 229740, -17640
17557, -476, -716, -287, 51590, 198660, -18200
17577, -436, -652, -257, 57470, 140420, 2100
17597, -411, -609, -249, 61810, 79940, 30520
17617, -388, -563, -230, 52220, 45150, 50400
17637, -371, -526, -216, 37380, 40110, 49770
17657, -359, -503, -200, 21770, 46900, 39620
17677, -359, -504, -195, 11410, 50050, 29610
17697, -367, -523, -205, 7840, 37380, 30240
17717, -391, -568, -228, 6160, 14420, 39620
17737, -423, -634, -255, -1050, -4760, 49630
17757, -466, -726, -302, -12390, -20230, 59780
17777, -522, -834, -361, -20230, -42490, 75740
17797, -591, -972, -437, -26110, -64960, 91140
17817, -653, -1099, -496, -36610, -73010, 93870
17837, -699, -1187, -537, -50190, -67200, 81970
17857, -700, -1179, -528, -55230, -77560, 74620
17877, -661, -1107, -504, -42910, -120890, 84210
17897, -625, -1039, -479, -27440, -184380, 108010
17917, -615, -1020, -480, -21140, -230790, 128940
17937, -631, -1055, -503, -28420, -239050, 130480
17957, -659, -1106, -520, -38640, -221760, 111650
17977, -717, -1217, -584, -36050, -204610, 84000
17997, -768, -1309, -627, -32760, -201600, 62790
18017, -801, -1365, -650, -21350, -211960, 42770
18037, -799, -1359, -659, -6650, -239260, 28420
18057, -750, -1250, -605, 5880, -292110, 32200
18077, -672, -1094, -541, 9380, -330960, 33320
18097, -613, -970, -476, -4270, -344960, 26250
18117, -575, -887, -434, -13160, -338940, 4830
18137, -555, -849, -422, -14210, -333130, -19600
18157, -545, -831, -410, -7630, -334110, -41300
18177, -539, -831, -405, -210, -324170, -69720
18197, -537, -829, -393, -9450, -300440, -96740
18217, -533, -823, -386, -25830, -276010, -115220
18237, -532, -817, -385, -45360, -260120, -118300
18257, -514, -786, -375, -62370, -260050, -108500
18277, -481, -730, -348, -62650, -268100, -100030
18297, -438, -659, -310, -59430, -247940, -108850
18317, -396, -589, -272, -60620, -231560, -107660
18337, -360, -532, -241, -67620, -214480, -95760
18357, -337, -497, -227, -82880, -194110, -73640
18377, -321, -475, -217, -98000, -167510, -50120
18397, -310, -465, -210, -107590, -135380, -29050
18417, -311, -469, -207, -112140, -100800, -9450
18437, -324, -496, -221, -111160, -68110, 8890
18457, -345, -538, -240, -102410, -38150, 23030
18477, -374, -601, -267, -89460, -6860, 31360
18497, -415, -691, -310, -80080, 28210, 37870
18517, -492, -833, -375, -78960, 66780, 48440
18537, -578, -995, -451, -84700, 101780, 66430
18557, -670, -1169, -540, -91700, 118020, 92680
18577, -725, -1284, -603, -85540, 111580, 119700
18597, -716, -1273, -598, -63070, 97510, 137760
18617, -665, -1171, -547, -48230, 97300, 151480
18637, -620, -1069, -496, -50820, 111930, 166530
18657, -594, -1013, -479, -57820, 132650, 181510
18677, -607, -1024, -491, -59150, 161140, 186970
18697, -651, -1101, -530, -57610, 206150, 175280
18717, -718, -1214, -580, -60060, 258930, 152180
18737, -784, -1333, -632, -63070, 295680, 135660
18757, -816, -1387, -662, -60760, 295890, 139090
18777, -799, -1359, -651, -47670, 274050, 147420
18797, -762, -1286, -608, -30380, 260470, 141540
18817, -719, -1193, -561, -31920, 270480, 125300
18837, -684, -1116, -515, -39900, 280770, 108430
18857, -652, -1049, -481, -37730, 278460, 92890
18877, -598, -952, -426, -20440, 263550, 73780
18897, -597, -940, -416, -14280, 260750, 54390
18917, -568, -902, -406, -16940, 249200, 47110
18937, -558, -874, -385, 30170, 210140, 39970
18957, -532, -841, -374, 45080, 196420, 29750
18977, -525, -813, -349, 19600, 214130, 13440
18997, -512, -779, -326, -5600, 224350, 10010
19017, -490, -734, -304, -8820, 198730, 15120
19037, -446, -667, -277, 24780, 137340, 22750
19057, -403, -604, -253, 68530, 70140, 30590
19077, -369, -543, -222, 81060, 41720, 33950
19097, -351, -504, -205, 61950, 48300, 37100
19117, -347, -483, -194, 33460, 58730, 46340
19137, -352, -485, -199, 14140, 57680, 57330
19157, -355, -492, -201, 9590, 45640, 61250
19177, -370, -522, -218, 20580, 26880, 57120
19197, -395, -579, -245, 37100, 1890, 54110
19217, -427, -647, -267, 51100, -17220, 47810
19237, -495, -783, -336, 52500, -24570, 40390
19257, -573, -952, -422, 40740, -38780, 48230
19277, -666, -1134, -519, 33740, -58170, 60690
19297, -718, -1233, -555, 22820, -63980, 62160
19317, -730, -1247, -560, 4970, -73080, 62300
19337, -712, -1199, -551, -9590, -117110, 83370
19357, -672, -1122, -531, -2450, -183680, 109200
19377, -639, -1072, -515, 20720, -234150, 112070
19397, -617, -1033, -488, 39690, -245000, 86030
19417, -630, -1060, -498, 42910, -231350, 52990
19437, -685, -1153, -546, 26600, -222180, 40600
19457, -756, -1284, -624, 980, -222600, 42420
19477, -808, -1367, -676, -14210, -230860, 38290
19497, -775, -1304, -640, 5110, -251370, 16310
19517, -695, -1157, -563, 55580, -295330, -9870
19537, -631, -1026, -487, 73080, -331590, -22750
19557, -622, -985, -484, 22190, -314860, -31150
19577, -601, -929, -461, -24570, -299110, -36260
19597, -580, -888, -443, 8050, -327810, -49280
19617, -538, -832, -403, 40110, -335440, -83650
19637, -529, -827, -394, 32060, -310800, -121730
19657, -548, -850, -405, -9450, -276150, -132020
19677, -553, -853, -412, -54390, -245350, -132020
19697, -518, -798, -376, -58660, -242130, -135380
19717, -485, -752, -353, -34580, -249760, -147140
19737, -471, -719, -335, -40530, -245000, -144130
19757, -452, -689, -326, -62090, -238420, -123900
19777, -422, -645, -303, -69300, -238560, -102550
19797, -389, -598, -279, -73780, -223020, -95690
19817, -355, -546, -244, -82810, -191100, -94570
19837, -342, -521, -229, -91000, -160020, -83090
19857, -352, -531, -237, -107100, -136150, -51590
19877, -356, -546, -247, -119070, -120680, -12250
19897, -356, -564, -258, -106960, -111440, 13160
19917, -358, -580, -260, -81550, -95410, 21000
19937, -373, -614, -272, -60130, -63910, 23450
19957, -410, -680, -298, -53340, -23520, 35630
19977, -476, -795, -358, -61600, 13090, 62790
19997, -553, -940, -440, -75180, 40740, 98980
20017, -612, -1066, -500, -79100, 64330, 123270
20037, -657, -1152, -530, -33040, 103950, 126140
20057, -677, -1199, -552, -25550, 108290, 145180
20077, -677, -1187, -556, -26320, 97440, 181580
20097, -650, -1134, -546, -28630, 100030, 207760
20117, -623, -1068, -508, -28210, 133210, 206640
20137, -617, -1044, -494, -31850, 178150, 199360
20157, -646, -1087, -518, -37870, 209580, 202860
20177, -689, -1168, -569, -31780, 225190, 208880
20197, -740, -1250, -610, -20650, 248920, 200760
20217, -764, -1290, -625, -15960, 285320, 178780
20237, -770, -1286, -616, -17990, 309540, 165620
20257, -758, -1254, -602, -22890, 310520, 166670
20277, -727, -1186, -569, -18760, 300300, 165690
20297, -683, -1104, -522, -7070, 296940, 150780
20317, -644, -1025, -478, 4970, 300860, 127470
20337, -616, -967, -448, 15540, 299040, 108150
20357, -597, -925, -427, 25550, 294140, 91210
20377, -549, -844, -377, 36890, 287000, 71960
20397, -572, -863, -383, 22400, 298620, 53550
20417, -519, -796, -355, 24290, 278740, 46340
20437, -504, -758, -330, 89390, 209860, 53130
20457, -473, -721, -327, 108780, 176890, 57260
20477, -469, -696, -300, 75040, 201320, 39760
20497, -452, -655, -275, 48300, 225890, 26740
20517, -435, -614, -245, 44870, 209440, 27650
20537, -409, -588, -234, 63420, 157080, 40530
20557, -392, -573, -241, 91140, 85190, 63070
20577, -386, -565, -239, 101640, 45640, 74550
20597, -386, -569, -240, 85050, 50330, 71960
20617, -397, -576, -235, 60060, 63700, 67900
20637, -402, -590, -239, 42840, 61880, 69580
20657, -418, -626, -260, 34230, 43330, 76440
20677, -450, -688, -292, 32760, 19740, 85400
20697, -492, -770, -334, 30660, 5950, 86450
20717, -542, -875, -374, 26110, -1050, 80850
20737, -587, -972, -419, 25900, -22890, 84000
20757, -637, -1076, -481, 17990, -53620, 100870
20777, -692, -1174, -541, -6790, -76370, 121240
20797, -716, -1218, -565, -26880, -87360, 126630
20817, -699, -1196, -547, -21210, -101640, 112000
20837, -678, -1152, -523, -4340, -128660, 100100
20857, -659, -1110, -513, -4200, -162750, 109760
20877, -640, -1074, -499, -13440, -188720, 122220
20897, -640, -1076, -503, -17220, -202090, 121520
20917, -662, -1117, -527, -19810, -206220, 112910
20937, -704, -1185, -562, -23590, -203560, 97860
20957, -722, -1217, -580, -28210, -203000, 79310
20977, -713, -1195, -567, -18830, -212940, 57260
20997, -685, -1140, -536, -2730, -232330, 37800
21017, -655, -1080, -511, 4970, -262360, 33530
21037, -634, -1030, -498, 280, -292320, 40040
21057, -604, -973, -474, -10290, -305970, 40530
21077, -571, -904, -437, -14140, -297430, 19250
21097, -541, -848, -403, -16940, -272860, -15470
21117, -517, -804, -374, -20090, -254240, -43260
21137, -498, -766, -356, -20160, -252210, -55160
21157, -472, -720, -336, -20300, -258230, -56770
21177, -447, -674, -313, -22470, -258580, -58310
21197, -421, -631, -292, -28980, -246610, -62440
21217, -404, -598, -274, -39830, -228060, -64330
21237, -387, -573, -260, -50400, -209790, -61530
21257, -376, -559, -252, -58170, -190750, -58450
21277, -366, -551, -248, -66430, -165410, -58310
21297, -357, -542, -241, -74620, -133980, -60410
21317, -358, -545, -235, -83090, -100030, -59290
21337, -367, -566, -240, -93520, -70280, -48510
21357, -390, -601, -263, -103600, -49490, -28000
21377, -414, -663, -292, -108710, -34580, -6440
21397, -445, -730, -324, -109060, -16310, 7840
21417, -480, -804, -356, -107660, 10360, 13580
21437, -525, -885, -391, -107660, 44660, 15960
21457, -580, -989, -446, -113540, 78260, 22960
21477, -632, -1089, -498, -122220, 98280, 38360
21497, -658, -1143, -522, -119210, 101990, 55650
21517, -656, -1139, -517, -104720, 100870, 66990
21537, -642, -1103, -502, -97510, 104020, 78890
21557, -634, -1085, -503, -103950, 107940, 99050
21577, -641, -1094, -518, -111160, 115570, 115990
21597, -652, -1111, -517, -105700, 138670, 112420
21617, -670, -1145, -521, -92050, 179480, 86870
21637, -706, -1205, -550, -87710, 217560, 67410
21657, -743, -1273, -597, -97650, 232540, 74900
21677, -765, -1310, -619, -102200, 221970, 92610
21697, -753, -1286, -597, -88200, 213990, 90930
21717, -728, -1229, -559, -68040, 219590, 66780
21737, -692, -1163, -528, -61880, 227010, 48020
21757, -659, -1100, -500, -68810, 221410, 43890
21777, -623, -1022, -453, -66640, 207620, 41580
21797, -570, -930, -399, -45290, 186830, 20650
21817, -590, -945, -413, -65520, 189350, 19250
21837, -560, -907, -409, -61460, 163800, 21980
21857, -537, -853, -375, 3150, 115570, 14280
21877, -492, -791, -348, 21490, 112910, -7350
21897, -476, -743, -310, -9100, 141540, -21630
21917, -463, -710, -289, -38850, 152040, -10430
21937, -457, -683, -278, -47740, 121100, 14560
21957, -434, -648, -273, -16030, 59010, 34230
21977, -401, -596, -256, 27790, 6020, 36470
21997, -371, -552, -235, 46760, -3570, 23730
22017, -356, -518, -215, 42070, 9310, 14280
22037, -357, -510, -206, 27930, 21070, 14420
22057, -361, -518, -212, 17290, 18270, 22190
22077, -371, -537, -224, 20930, -1190, 31360
22097, -393, -582, -252, 30940, -22120, 36260
22117, -426, -647, -282, 38010, -30940, 31990
22137, -478, -745, -323, 43470, -32340, 21700
22157, -525, -847, -369, 53410, -45920, 15680
22177, -585, -977, -435, 67550, -80150, 24080
22197, -651, -1115, -513, 62300, -111650, 44170
22217, -713, -1220, -570, 38010, -115640, 50680
22237, -718, -1220, -568, 20790, -115010, 40600
22257, -686, -1153, -534, 34440, -152740, 37170
22277, -648, -1086, -518, 60620, -217280, 48580
22297, -633, -1051, -506, 70280, -257530, 52290
22317, -630, -1048, -508, 64330, -252770, 31710
22337, -644, -1069, -511, 60550, -235340, -1470
22357, -668, -1116, -533, 57680, -227430, -24570
22377, -715, -1190, -569, 44940, -231700, -32970
22397, -764, -1270, -624, 23590, -240170, -38080
22417, -778, -1280, -638, 27580, -259210, -56140
22437, -728, -1191, -585, 59430, -285460, -90300
22457, -660, -1066, -518, 73220, -306180, -117810
22477, -622, -987, -479, 41860, -314720, -120680
22497, -602, -940, -467, -3080, -315560, -111300
22517, -579, -894, -447, -22680, -313390, -115850
22537, -556, -853, -422, -19460, -300930, -142170
22557, -534, -821, -399, -17990, -278320, -174020
22577, -517, -802, -381, -28840, -254590, -191730
22597, -506, -784, -373, -48930, -238630, -188300
22617, -491, -765, -365, -68530, -230020, -172130
22637, -469, -730, -345, -79520, -224910, -153160
22657, -445, -688, -324, -83510, -219450, -135170
22677, -414, -636, -299, -82950, -213640, -116690
22697, -386, -594, -279, -79730, -204680, -99400
22717, -363, -559, -259, -78750, -186130, -85540
22737, -340, -526, -240, -80500, -156800, -73920
22757, -324, -502, -225, -80850, -124530, -59990
22777, -317, -494, -218, -77910, -98070, -37170
22797, -325, -508, -227, -71260, -80430, -5880
22817, -340, -543, -243, -59920, -65660, 25060
22837, -362, -588, -266, -42560, -46340, 46830
22857, -393, -651, -293, -22400, -20650, 60620
22877, -440, -746, -336, -7490, 9100, 75250
22897, -535, -917, -419, -6300, 40530, 97230
22917, -647, -1124, -531, -19530, 72100, 124530
22937, -730, -1291, -615, -31640, 98840, 143360
22957, -734, -1311, -608, -20230, 113540, 146650
22977, -682, -1210, -556, 7420, 104440, 156170
22997, -626, -1096, -518, 19530, 76160, 195790
23017, -592, -1013, -489, 15050, 58940, 241010
23037, -570, -965, -472, 11620, 81270, 257740
23057, -579, -969, -470, 13230, 133490, 245210
23077, -631, -1049, -510, 7000, 198100, 227780
23097, -713, -1188, -583, -11900, 254310, 222320
23117, -795, -1345, -663, -21980, 288050, 222880
23137, -824, -1406, -689, -9800, 300230, 219240
23157, -808, -1359, -662, 8680, 299670, 214340
23177, -765, -1264, -620, 8120, 300650, 215040
23197, -712, -1144, -559, -9310, 308560, 213570
23217, -653, -1032, -504, -6160, 316610, 195650
23237, -598, -916, -423, 17570, 320180, 168210
23257, -606, -928, -451, 24640, 329280, 146650
23277, -584, -884, -419, 9450, 332360, 141050
23297, -569, -858, -405, 54600, 312620, 117250
23317, -554, -838, -402, 95970, 299250, 89670
23337, -524, -769, -337, 96880, 312270, 59220
23357, -519, -756, -323, 77630, 337890, 37030
23377, -494, -720, -310, 54110, 325640, 46200
23397, -462, -680, -302, 66780, 259000, 74200
23417, -427, -623, -277, 106960, 183680, 90370
23437, -406, -578, -248, 130550, 150500, 83370
23457, -390, -550, -229, 122010, 158900, 68320
23477, -387, -534, -218, 97720, 170310, 62160
23497, -375, -523, -211, 83160, 160930, 67130
23517, -382, -542, -225, 84560, 131390, 74340
23537, -393, -572, -237, 84420, 101640, 84910
23557, -415, -615, -251, 67340, 73290, 87570
23577, -438, -659, -264, 52710, 57750, 98840
23597, -474, -737, -308, 31850, 33880, 121520
23617, -530, -848, -376, 6650, 15400, 142660
23637, -592, -967, -438, -8960, 15680, 141750
23657, -633, -1055, -475, -6300, 22610, 119000
23677, -645, -1089, -475, 4830, 10990, 102340
23697, -652, -1109, -484, -1680, -25410, 119000
23717, -670, -1126, -506, -25760, -73990, 160790
23737, -671, -1131, -523, -45080, -104300, 184100
23757, -655, -1111, -511, -42560, -112630, 172270
23777, -647, -1100, -502, -33950, -110180, 149660
23797, -664, -1126, -514, -40810, -102830, 136570
23817, -692, -1175, -535, -50680, -103600, 130900
23837, -716, -1224, -562, -48230, -116550, 125790
23857, -730, -1246, -569, -39060, -139720, 120820
23877, -722, -1229, -564, -33880, -169050, 124600
23897, -689, -1163, -541, -41230, -190470, 127190
23917, -644, -1067, -492, -46480, -196910, 114940
23937, -605, -988, -446, -42000, -200060, 95130
23957, -580, -936, -420, -35980, -211260, 82110
23977, -566, -906, -414, -32200, -227920, 77210
23997, -558, -891, -414, -31570, -237090, 69580
24017, -550, -875, -402, -34930, -225540, 47390
24037, -540, -852, -385, -40320, -203700, 18270
24057, -526, -823, -367, -44660, -193970, -280
24077, -506, -777, -345, -46760, -200830, -5250
24097, -477, -724, -324, -46270, -212940, -6300
24117, -447, -671, -303, -44870, -219100, -10640
24137, -417, -615, -274, -45640, -213850, -19670
24157, -389, -570, -251, -48790, -202300, -28140
24177, -366, -531, -234, -54810, -187880, -31850
24197, -348, -506, -223, -66920, -164780, -33950
24217, -342, -496, -216, -84490, -129850, -38430
24237, -348, -501, -215, -101360, -90370, -45430
24257, -357, -522, -221, -111090, -55580, -53550
24277, -375, -562, -236, -113120, -26530, -62090
24297, -403, -619, -260, -111160, -1260, -69860
24317, -442, -703, -300, -109550, 20650, -73360
24337, -500, -820, -352, -115990, 44030, -71330
24357, -578, -967, -421, -136290, 74900, -66080
